,ID,City.x,Address,Longitude,Latitude,Match.Score,License Type,State,Establishment,Licensee,Effective Date,Inactivity Start Date,Expiration Date,City.y,Premise Address,Mailing Address,is.bar,is.store
2664,0712-36-027-003,SHORT HILLS,"41 JOHN F KENNEDY PARKWAY 
SHORT HILLS, NJ  07078
USA",-74.3656489751899,40.7415893299314,96.03,Hotel/Motel License,Active,THE HITLON AT SHORT HILLS,HILTON MANAGEMENT LLC,"Jan 22, 2020",NA,"Jun 30, 2020",SHORT HILLS,"41 JOHN F KENNEDY PARKWAY 
SHORT HILLS, NJ  07078
USA","7930 JONES BRANCH DRIVE 
SUITE 1100
MCLEAN, VA  22102
USA",,
2665,0712-44-006-008,MILLBURN,"186 ESSEX STREET  
MILLBURN, NJ  07041
USA",-74.3068502258075,40.724909799511,96.5,Plenary Retail Distribution License,Active,THE WINE RACK,MB WINE RACK LLC,"Jul 01, 2019",NA,"Jun 30, 2020",MILLBURN,"186 ESSEX STREET  
MILLBURN, NJ  07041
USA","186 ESSEX STREET  
MILLBURN, NJ  07041
USA",,1
2666,0712-44-008-005,,,0,0,0,Plenary Retail Distribution License,Active,ABC POCKET LICENSE,FOUR STAR GROUP INC,"Feb 08, 2020","Feb 28, 2020","Jun 30, 2020",NA,NA,UNKNOWN,,
2667,0712-44-011-013,MILLBURN,"345 MILLBURN AVENUE  
MILLBURN, NJ  07041
USA",-74.3076207741665,40.7238052742201,96.74,Plenary Retail Distribution License,Active,UNWINED BOUTIQUE,SAM & RY ENTERPRISES LLC,"Jul 01, 2019",NA,"Jun 30, 2020",MILLBURN,"345 MILLBURN AVENUE  
MILLBURN, NJ  07041
USA","345 MILLBURN AVENUE  
MILLBURN, NJ  07041
USA",,1
2668,0712-44-012-008,SHORT HILLS,"778 MORRIS TURNPIKE  
SHORT HILLS, NJ  07078
USA",-74.333076433881,40.720834338589,95.86,Plenary Retail Distribution License,Active,KINGS SUPER MARKET,KINGS SUPER MARKETS INC,"Jul 01, 2019",NA,"Jun 30, 2020",SHORT HILLS,"778 MORRIS TURNPIKE  
SHORT HILLS, NJ  07078
USA","700 LANIDEX PLAZA 
PARSIPPANY, NJ  07054
USA",,
2669,0713-32-005-009,,,0,0,0,Plenary Retail Consumption License with Broad C,Active,ABC POCKET LICENSE,LACKAWANNA SAUCE 2019 LLC,"Mar 24, 2020","Jun 08, 2019","Jun 30, 2020",NA,NA,UNKNOWN,,
2670,0713-32-016-007,MONTCLAIR,"5 SEYMOUR STREET AND-398 BLOOMFIELD AVENUE 
MONTCLAIR, NJ  07042
USA",-74.2160598813631,40.8127100257262,96.41,Plenary Retail Consumption License with Broad C,Active,WELLMONT THEATER,BSREP II WELLMONT THEATER NJ LLC,"Jul 01, 2019",NA,"Jun 30, 2020",MONTCLAIR,"5 SEYMOUR STREET AND-398 BLOOMFIELD AVENUE 
MONTCLAIR, NJ  07042
USA","363 BLOOMFIELD AVENUE 
SUITE 2A
MONTCLAIR, NJ  07042
USA",,
2671,0713-32-019-008,MONTCLAIR,"619 BLOOMFIELD AVENUE  
MONTCLAIR, NJ  07042
USA",-74.2205466303138,40.8162668444293,96.81,Plenary Retail Consumption License with Broad C,Active,THE OFFICE,THE OFFICE OF MONTCLAIR LLC,"Dec 30, 2019","Dec 01, 2019","Jun 30, 2020",MONTCLAIR,"619 BLOOMFIELD AVENUE  
MONTCLAIR, NJ  07042
USA","25 WASHINGTON STREET  
MORRISTOWN, NJ  07960
USA",,
2672,0713-32-020-002,MONTCLAIR,"134 VALLEY RD  
MONTCLAIR, NJ  07042
USA",-74.2197843800391,40.8223383179039,96.15,Plenary Retail Consumption License with Broad C,Active,TIERNEYS TAVERN INC,TIERNEYS TAVERN INC,"Jul 01, 2019",NA,"Jun 30, 2020",MONTCLAIR,"134 VALLEY RD  
MONTCLAIR, NJ  07042
USA","134 VALLEY RD  
MONTCLAIR, NJ  07042
USA",,
2673,0713-33-002-008,,,0,0,0,Plenary Retail Consumption License,Active,ABC POCKET LICENSE,MONT CLAIR 401 LLC,"Jul 01, 2019","Mar 20, 2018","Jun 30, 2020",NA,NA,UNKNOWN,,
2674,0713-33-006-002,MONTCLAIR,"300 BLOOMFIELD AVE  
MONTCLAIR, NJ  07042
USA",-74.2143274257958,40.8113310350158,96.59,Plenary Retail Consumption License,Active,D L V LOUNGE,D L V LOUNGE INC A NJ CORP,"Jul 01, 2019",NA,"Jun 30, 2020",MONTCLAIR,"300 BLOOMFIELD AVE  
MONTCLAIR, NJ  07042
USA","300 BLOOMFIELD AVE  
MONTCLAIR, NJ  07042
USA",,
2675,0713-33-013-015,MONTCLAIR,"499 BLOOMFIELD AVE  
MONTCLAIR, NJ  07042
USA",-74.2183491467583,40.8145496858352,96.59,Plenary Retail Consumption License,Active,MONTCLAIR SOCIAL CLUB,NO IFS MONTCLAIR LLC,"Apr 07, 2020",NA,"Jun 30, 2020",MONTCLAIR,"499 BLOOMFIELD AVE  
MONTCLAIR, NJ  07042
USA","499 BLOOMFIELD AVE  
MONTCLAIR, NJ  07042
USA",,
2676,0713-33-018-006,MONTCLAIR,"6 DEPOT SQUARE  
MONTCLAIR, NJ  07042
USA",-74.2105699862403,40.8169139692639,96.25,Plenary Retail Consumption License,Active,TRUMPETS AKA TROMBA INC,TROMBA INC,"Jul 01, 2019",NA,"Jun 30, 2020",MONTCLAIR,"6 DEPOT SQUARE  
MONTCLAIR, NJ  07042
USA","PO Box 1561 
MONTCLAIR, NJ  07042
USA",,
2677,0713-33-022-007,MONTCLAIR,"183-191 GLEN RDIGE AVENUE 
MONTCLAIR, NJ  07042
USA",-74.215304839525,40.8135024508525,93.36,Plenary Retail Consumption License,Active,FIN RAW BAR & KITCHEN/THE CROSBY,ESSEX RESTAURANT GROUP LLC,"Jul 01, 2019",NA,"Jun 30, 2020",MONTCLAIR,"183-191 GLEN RDIGE AVENUE 
MONTCLAIR, NJ  07042
USA","183-191 GLEN RDIGE AVENUE 
MONTCLAIR, NJ  07042
USA",1,
2678,0713-33-023-010,MONTCALIR,"114-116 WALNUT ST  
MONTCALIR, NJ  07042
USA",-74.2116313028203,40.8174990680151,92.77,Plenary Retail Consumption License,Active,"EGAN AND SONS, HALCYON BRASSERIE",MISC FNB LLC,"Jul 01, 2019",NA,"Jun 30, 2020",MONTCALIR,"114-116 WALNUT ST  
MONTCALIR, NJ  07042
USA","114-116 WALNUT ST  
MONTCALIR, NJ  07042
USA",,
2679,0713-33-024-009,MONTCLAIR,"30 PARK ST  
MONTCLAIR, NJ  07042
USA",-74.2182376674462,40.8159735197276,95.83,Plenary Retail Consumption License,Active,JUST JAKES,LSZ INC,"Jul 01, 2019",NA,"Jun 30, 2020",MONTCLAIR,"30 PARK ST  
MONTCLAIR, NJ  07042
USA","30 PARK ST  
MONTCLAIR, NJ  07042
USA",,
2680,0713-33-025-012,MONTCLAIR,"542-546 BLOOMFIELD AVE  
MONTCLAIR, NJ  07042
USA",-74.2194888341332,40.8153758900311,96.17,Plenary Retail Consumption License,Active,FAUBOURG,BLOOMREST LLC,"Jul 01, 2019",NA,"Jun 30, 2020",MONTCLAIR,"542-546 BLOOMFIELD AVE  
MONTCLAIR, NJ  07042
USA","11 BEEKMAN HILL ROAD 
ESSEX FELLS , NJ  07021
USA",,
2681,0713-33-027-001,,,0,0,0,Plenary Retail Consumption License,Active,ABC POCKET LICENSE,PLACEK ENTERPRISES LLC,"Apr 21, 2020","Apr 21, 2020","Jun 30, 2020",NA,NA,UNKNOWN,,
2682,0713-36-026-001,MONTCLAIR,"690 BLOOMFIELD AVENUE 
MONTCLAIR, NJ  07042
USA",-74.2216170831685,40.8170116603453,96.81,Hotel/Motel License,Active,THE MC HOTEL,AHG MONTCLAIR BEVERAGE LLC,"Jul 23, 2019",NA,"Jun 30, 2020",MONTCLAIR,"690 BLOOMFIELD AVENUE 
MONTCLAIR, NJ  07042
USA","690 BLOOMFIELD AVENUE 
MONTCLAIR, NJ  07042
USA",,
2683,0713-44-001-005,MONTCLAIR,"621 VALLEY ROAD  
MONTCLAIR, NJ  07043
USA",-74.2081290083975,40.8419584253998,96.34,Plenary Retail Distribution License,Active,ANGELBECKS FINE WINES AND SPIRITS,VON FIVE LLC,"Jul 01, 2019",NA,"Jun 30, 2020",MONTCLAIR,"621 VALLEY ROAD  
MONTCLAIR, NJ  07043
USA","621 VALLEY ROAD  
MONTCLAIR, NJ  07043
USA",,1
2684,0713-44-003-010,MONTCLAIR,"30 CHURCH STREET  
MONTCLAIR, NJ  07042
USA",-74.2189688208601,40.8139617372369,96.43,Plenary Retail Distribution License,Active,AMANTI VINO,S ALLEGRAS FINE WINES INC,"Jul 01, 2019",NA,"Jun 30, 2020",MONTCLAIR,"30 CHURCH STREET  
MONTCLAIR, NJ  07042
USA","30 CHURCH STREET  
MONTCLAIR, NJ  07042
USA",,
2685,0713-44-004-004,MONTCLAIR,"65-67 GLEN RIDGE AVENUE  
MONTCLAIR, NJ  07042
USA",-74.2092796760654,40.8098950473638,96.38,Plenary Retail Distribution License,Active,AVISH SPIRITS,AVISH SPIRITS INC,"Jul 01, 2019",NA,"Jun 30, 2020",MONTCLAIR,"65-67 GLEN RIDGE AVENUE  
MONTCLAIR, NJ  07042
USA","65-67 GLEN RIDGE AVENUE  
MONTCLAIR, NJ  07042
USA",,1
2686,0713-44-007-003,MONTCLAIR,"131 GROVE STREET  
MONTCLAIR, NJ  07042
USA",-74.2069632533039,40.8160970270708,96.43,Plenary Retail Distribution License,Active,GROVE LIQUORS,GAYATRI INC,"Jul 01, 2019",NA,"Jun 30, 2020",MONTCLAIR,"131 GROVE STREET  
MONTCLAIR, NJ  07042
USA","131 GROVE STREET  
MONTCLAIR, NJ  07042
USA",,1
2687,0713-44-008-010,MONTCLAIR,"440 BLOOMFIELD AVE  
MONTCLAIR, NJ  07042
USA",-74.2169548579019,40.8133128222242,95.68,Plenary Retail Distribution License,Active,MONTCLAIR WINE CELLAR,HUSENAJ ABC HOLDINGS LLC,"Jul 01, 2019",NA,"Jun 30, 2020",MONTCLAIR,"440 BLOOMFIELD AVE  
MONTCLAIR, NJ  07042
USA","440 BLOOMFIELD AVE  
MONTCLAIR, NJ  07042
USA",,1
2688,0713-44-011-006,MONTCLAIR,"599 BLOOMFIELD AVENUE  
MONTCLAIR, NJ  07042
USA",-74.2200884754862,40.8159070512354,96.81,Plenary Retail Distribution License,Active,MERIT FINE WINES & LIQUOR,MERIT FINE WINES AND LIQUOR LLC,"Jul 01, 2019",NA,"Jun 30, 2020",MONTCLAIR,"599 BLOOMFIELD AVENUE  
MONTCLAIR, NJ  07042
USA","599 BLOOMFIELD AVENUE  
MONTCLAIR, NJ  07042
USA",,1
2689,0713-44-012-011,MONTCLAIR,"620 VALLEY ROAD 
MONTCLAIR, NJ  07043
USA",-74.2081922917666,40.8418323196666,96.34,Plenary Retail Distribution License,Active,MAGNOLIA WINES & SPIRITS & GRAPE COLLECTIVE,MAGNOLIA-GRAPE COLLECTIVE LLC,"Sep 29, 2020",NA,"Jun 30, 2021",MONTCLAIR,"620 VALLEY ROAD 
MONTCLAIR, NJ  07043
USA","620 VALLEY ROAD 
MONTCLAIR, NJ  07043
USA",,1
2690,0713-44-014-009,MONTCLAIR,"517 BLOOMFIELD AVENUE 
MONTCLAIR, NJ  07042
USA",-74.2188774581155,40.8149614468287,96.81,Plenary Retail Distribution License,Active,THE WINE GUYS,MURANAL INC,"Jul 01, 2019",NA,"Jun 30, 2020",MONTCLAIR,"517 BLOOMFIELD AVENUE 
MONTCLAIR, NJ  07042
USA","517 BLOOMFIELD AVENUE 
MONTCLAIR, NJ  07042
USA",,1
2691,0713-44-015-007,MONTCLAIR,"227 GLENRIDGE AVENUE  
MONTCLAIR, NJ  07042
USA",-74.2171191024674,40.8138071749424,96.74,Plenary Retail Distribution License,Active,ROMANY LIQUOR SHOP,THE ROMANY LIQUOR SHOP INC,"Jul 01, 2019",NA,"Jun 30, 2020",MONTCLAIR,"227 GLENRIDGE AVENUE  
MONTCLAIR, NJ  07042
USA","227 GLENRIDGE AVENUE  
MONTCLAIR, NJ  07042
USA",,1
2692,0713-44-017-005,MONTCLAIR,"310 ORANGE ROAD  
MONTCLAIR, NJ  07042
USA",-74.2190377201043,40.7978572094803,96.34,Plenary Retail Distribution License,Active,SOUTH END LIQUORS,SOUTH END BOTTLES LLC,"Jul 01, 2019",NA,"Jun 30, 2020",MONTCLAIR,"310 ORANGE ROAD  
MONTCLAIR, NJ  07042
USA","310 ORANGE ROAD  
MONTCLAIR, NJ  07042
USA",,1
2693,0713-44-021-003,MONTCLAIR,"115 WATCHUNG AVENUE  
MONTCLAIR, NJ  07042
USA",-74.2056284352232,40.8305938219794,96.67,Plenary Retail Distribution License,Active,TOWNHOUSE LIQUOR & WINE,SANTRAAM LLC,"Jul 01, 2019",NA,"Jun 30, 2020",MONTCLAIR,"115 WATCHUNG AVENUE  
MONTCLAIR, NJ  07042
USA","115 WATCHUNG AVENUE  
MONTCLAIR, NJ  07042
USA",,1
2694,0714-31-829-002,NEWARK,"212 ELIZABETH AVENUE  
NEWARK, NJ  07108
USA",-74.1915813713295,40.7158195836077,96.75,Club License,Active,AMERICAN LEGION POST 152,GUYTON CALLAHAN POST 152 AMERICAN LEGION,"Aug 05, 2020","Jan 05, 2017","Jun 30, 2019",NEWARK,"212 ELIZABETH AVENUE  
NEWARK, NJ  07108
USA","PO Box 3112 
NEWARK, NJ  07103
USA",,
2695,0714-31-830-001,NEWARK,"20-40 CORTLAND PLACE  
NEWARK, NJ  07105
USA",-74.1395196943262,40.7311355419136,96.15,Club License,Active,HOWARD F SCHWARTZ POST 408 AMERICAN LEGION,HOWARD F SCHWARTZ POST 408 AMERICAN LEGION,"Jul 29, 2020",NA,"Jun 30, 2020",NEWARK,"20-40 CORTLAND PLACE  
NEWARK, NJ  07105
USA","20-40 CORTLAND PLACE  
NEWARK, NJ  07105
USA",,
2696,0714-31-839-002,NEWARK,"157 VERONA AVENUE  
NEWARK, NJ  07104
USA",-74.159537942223,40.7808893876062,96.49,Club License,Active,EIGHTH WARD NON PARTISAN CLUB INC,EIGHTH WARD NON PARTISAN CLUB INC,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"157 VERONA AVENUE  
NEWARK, NJ  07104
USA","157 VERONA AVENUE  
NEWARK, NJ  07104
USA",,
2697,0714-31-872-001,NEWARK,"40 BARBARA ST  
NEWARK, NJ  07105
USA",-74.1491600564444,40.7237660050037,96.06,Club License,Active,Not Available,HENNESSEY SGT JAMES W POST 712 VFW,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"40 BARBARA ST  
NEWARK, NJ  07105
USA","40 BARBARA ST  
NEWARK, NJ  07105
USA",,
2698,0714-31-902-001,NEWARK,"44 MONROE ST  
NEWARK, NJ  07105
USA",-74.1583372345932,40.7308512696675,95.94,Club License,Active,SPORTSMEN HUNTING CLUB,SPORTSMENS HUNTING CLUB,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"44 MONROE ST  
NEWARK, NJ  07105
USA","44 MONROE ST  
NEWARK, NJ  07105
USA",,
2699,0714-31-904-002,NEWARK,"148 LAFAYETTE ST  
NEWARK, NJ  07105
USA",-74.1666732216369,40.7307690600491,95.56,Club License,Active,CENTRO ORENSANO SOCIAL CLUB,CENTRO ORENSANO SOCIAL CLUB,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"148 LAFAYETTE ST  
NEWARK, NJ  07105
USA","148 LAFAYETTE ST  
NEWARK, NJ  07105
USA",,
2700,0714-31-910-001,NEWARK,"267 14TH AVENUE 
NEWARK, NJ  07103
USA",-74.2038959796559,40.7397437983844,96.29,Club License,Active,THE OVERTON SOCIAL AND PLEASURE CLUB OF ESSEX COUNTY NEW JERSEY,THE OVERTON SOCIAL AND PLEASURE CLUB OF ESSEX COUNTY NEW JERSEY,"Aug 12, 2019",NA,"Jun 30, 2020",NEWARK,"267 14TH AVENUE 
NEWARK, NJ  07103
USA","267 14TH AVENUE 
NEWARK, NJ  07103
USA",,
2701,0714-31-922-001,NEWARK,"692 MARTIN LUTHER KING JR BLVD  
NEWARK, NJ  07102
USA",-74.1824880960315,40.7288094799634,97.23,Club License,Active,SQUARE ONE,KING SOLOMON GRAND LODGE AND MARTHA GRAND CHAPTER INC,"Jul 01, 2015","Nov 09, 2014","Jun 30, 2016",NEWARK,"692 MARTIN LUTHER KING JR BLVD  
NEWARK, NJ  07102
USA","692 MARTIN LUTHER KING JR BLVD  
NEWARK, NJ  07102
USA",,
2702,0714-31-928-002,NEWARK,"144 WILSON AVE  
NEWARK, NJ  07105
USA",-74.1514174706077,40.7236043180914,96.18,Club License,Active,ACORES SOCIAL & SPORT CLUB INC,ACORES SOCIAL & SPORTS CLUB INC,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"144 WILSON AVE  
NEWARK, NJ  07105
USA","144 WILSON AVE  
NEWARK, NJ  07105
USA",,
2703,0714-31-930-002,NEWARK,"610 SPRINGFIELD AVE  
NEWARK, NJ  07103
USA",-74.2086916017387,40.730712716808,96.67,Club License,Active,SUNSHINE PLEASURE CLUB,SUNSHINE PLEASURE CLUB,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"610 SPRINGFIELD AVE  
NEWARK, NJ  07103
USA","610 SPRINGFIELD AVE  
NEWARK, NJ  07103
USA",,
2704,0714-31-933-001,NEWARK,"109-111 ST CHARLES STREET  
NEWARK, NJ  07105
USA",-74.1438383861184,40.7264130100265,96.28,Club License,Active,CASA DO MINHO SOCIAL CULTURE E RECREATIVA,CASA DO MINHO SOCIAL CULTURE E RECREATIVA USA NJ INC,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"109-111 ST CHARLES STREET  
NEWARK, NJ  07105
USA","109-111 ST CHARLES STREET  
NEWARK, NJ  07105
USA",,
2705,0714-31-934-002,,,0,0,0,Club License,Active,ABC POCKET LICENSE,JUST FRIENDS SOCIAL CLUB INC,"Jul 01, 2018","May 30, 2011","Jun 30, 2019",NA,NA,UNKNOWN,,
2706,0714-31-936-002,,,0,0,0,Club License,Active,ABC POCKET LICENSE,BRONZE SHIELDS INC,"Jan 13, 2020","Nov 23, 2018","Jun 30, 2020",NA,NA,UNKNOWN,,
2707,0714-31-937-002,NEWARK,"15 CLOVER ST  
NEWARK, NJ  07105
USA",-74.1557372520472,40.7303501575861,95.94,Club License,Active,SPORT MARITIMO MURTOENSE,SPORT MARITIMO MURTOENSE INC,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"15 CLOVER ST  
NEWARK, NJ  07105
USA","15 CLOVER ST  
NEWARK, NJ  07105
USA",,
2708,0714-31-938-001,NEWARK,"671 SPRINGFIELD AVE  
NEWARK, NJ  07102
USA",-74.2119730330128,40.7300706211151,96.67,Club License,Active,NEWARK KNIGHTS MOTORCYCLE CLUB,NEWARK KNIGHTS MOTORCYCLE CLUB,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"671 SPRINGFIELD AVE  
NEWARK, NJ  07102
USA","671 SPRINGFIELD AVE  
NEWARK, NJ  07102
USA",,
2709,0714-31-939-001,NEWARK,"156 ROME ST  
NEWARK, NJ  07105
USA",-74.143486430004,40.7252604564304,95.81,Club License,Active,CASA DO RIBATEJO ASSOCIATION INC,CASA DO RIBATEJO ASSOCIATION INC,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"156 ROME ST  
NEWARK, NJ  07105
USA","156 ROME ST  
NEWARK, NJ  07105
USA",,
2710,0714-31-940-001,NEWARK,"119 PARIS ST  
NEWARK, NJ  07105
USA",-74.1432765471485,40.7235500452684,95.94,Club License,Active,SPORT NEWARK E BENFICA,SPORT NEWARK E BENFICA INC,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"119 PARIS ST  
NEWARK, NJ  07105
USA","119 PARIS ST  
NEWARK, NJ  07105
USA",,
2711,0714-31-941-001,NEWARK,"189 MALVERN STREET  
NEWARK, NJ  07105
USA",-74.1594336713476,40.7203227191792,96.58,Club License,Active,CASA DE TRAS OS MONTES E ALTO DOURO INC,CASA DE TRAS OS MONTES E ALTO DOURO INC,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"189 MALVERN STREET  
NEWARK, NJ  07105
USA","189 MALVERN STREET  
NEWARK, NJ  07105
USA",,
2712,0714-31-943-001,NEWARK,"851 SUMMER AVE  
NEWARK, NJ  07104
USA",-74.1601178861037,40.7812859773549,96.18,Club License,Active,EL COQUI SOCIAL CLUB,EL COQUI SOCIAL CLUB,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"851 SUMMER AVE  
NEWARK, NJ  07104
USA","851 SUMMER AVE  
NEWARK, NJ  07104
USA",,
2713,0714-31-944-001,NEWARK,"879 BROADWAY  
NEWARK, NJ  07104
USA",-74.1556230067068,40.7796779092306,96.06,Club License,Active,TRIKE MASTERS INTERNATIONAL,TRIKE MASTER INTERNATIONAL INC,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"879 BROADWAY  
NEWARK, NJ  07104
USA","879 BROADWAY  
NEWARK, NJ  07104
USA",,
2714,0714-31-946-001,NEWARK,"39 ARLINGTON AVE  
NEWARK, NJ  07104
USA",-74.1676496577981,40.7659092183721,95.56,Club License,Active,GURABO SOCIAL SPORT CLUB,GURABO SOCIAL SPORT CLUB INC,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"39 ARLINGTON AVE  
NEWARK, NJ  07104
USA","424 BEARDSLEY& BLOOMFIELD AVE  
ESSEX, NJ  07003
USA",,
2715,0714-31-947-002,NEWARK,"113-115 MAIN STREET  
NEWARK, NJ  07105
USA",-74.145624402047,40.7258173500773,95.79,Club License,Active,UNIAO DESPORTIVA FERREIRIENSE,UNIAO  DESPORTIVA  FERREIRENSE INC,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"113-115 MAIN STREET  
NEWARK, NJ  07105
USA","113-115 MAIN STREET  
NEWARK, NJ  07105
USA",,
2716,0714-31-948-001,NEWARK,"214-216 WALNUT STREET  
NEWARK, NJ  07105
USA",-74.1652027676651,40.7276158131321,96,Club License,Active,CULTURAL ASSOCIACAO ROCA O NORTE A NJ NONPROFIT CORPORATION,CULTURAL ASSOCIACAO ROCA O NORTE A NJ NONPROFIT CORPORATION,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"214-216 WALNUT STREET  
NEWARK, NJ  07105
USA","214-216 WALNUT STREET  
NEWARK, NJ  07105
USA",,
2717,0714-31-950-001,NEWARK,"877 BROADWAY  
NEWARK, NJ  07104
USA",-74.1556659220511,40.7796195711845,96.06,Club License,Active,EL PUENTE SOCIAL CLUB,EL PUENTE SOCIAL CLUB INC,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"877 BROADWAY  
NEWARK, NJ  07104
USA","877 BROADWAY  
NEWARK, NJ  07104
USA",,
2718,0714-31-951-001,NEWARK,"126-138 JOHNSON STREET  
NEWARK, NJ  07105
USA",-74.1689477789805,40.7233437052681,95.37,Club License,Active,NEWARK BEIRA-MAR CLUB,SPORT NEWARK BEIRA-MAR INC,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"126-138 JOHNSON STREET  
NEWARK, NJ  07105
USA","126-138 JOHNSON STREET  
NEWARK, NJ  07105
USA",,
2719,0714-31-955-001,NEWARK,"532 1/2 BROADWAY  
NEWARK, NJ  07104
USA",-74.1634664564224,40.7687274137366,96.29,Club License,Active,TAINO SOCIAL CLUB,TAINO SOFTBALL LEAGUE INC,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"532 1/2 BROADWAY  
NEWARK, NJ  07104
USA","532 1/2 BROADWAY  
NEWARK, NJ  07104
USA",,
2720,0714-31-956-001,NEWARK,"124 EMMET ST  
NEWARK, NJ  07114
USA",-74.1783630262028,40.719734686762,95.94,Club License,Active,CASA DOS ARCOS SOCIAL AND CULTURAL CLUB,RANCHO FOLCLORICO SOCIAL E CULTURAL DA CASA DO CONSELHO DOS ARCOS DE VALDEVEZ EM NEWARK INC,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"124 EMMET ST  
NEWARK, NJ  07114
USA","124 EMMET ST  
NEWARK, NJ  07114
USA",,
2721,0714-31-961-001,NEWARK,"237-243 VERONA AVENUE 
NEWARK, NJ  07104
USA",-74.1639641738329,40.7822746228344,96,Club License,Active,MI TIERRA SOCIAL CLUB,MI TIERRA SOCIAL CLUB INC,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"237-243 VERONA AVENUE 
NEWARK, NJ  07104
USA","598 CLIFTON AVE  
NEWARK, NJ  07104
USA",,
2722,0714-32-011-007,NEWARK,"71-85 FIRST STREET  
NEWARK, NJ  07107
USA",-74.1878370075429,40.7485349479822,95.95,Plenary Retail Consumption License with Broad C,Active,EXPRESS LIQUOR WAREHOUSE,URANUS PARTNERS LLC,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"71-85 FIRST STREET  
NEWARK, NJ  07107
USA","71-85 FIRST STREET  
NEWARK, NJ  07107
USA",,1
2723,0714-32-046-007,,,0,0,0,Plenary Retail Consumption License with Broad C,Active,ABC POCKET LICENSE,TOPACIO INC,"Jul 01, 2019","Aug 18, 2008","Jun 30, 2020",NA,NA,UNKNOWN,,
2724,0714-32-053-007,NEWARK,"517-521 IRVINGTON AVE  
NEWARK, NJ  07106
USA",-74.2511228910881,40.7366046499167,96,Plenary Retail Consumption License with Broad C,Active,IVY PLAZA LIQUORS,WOHLS IVY PLAZA LIQUORS INC,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"517-521 IRVINGTON AVE  
NEWARK, NJ  07106
USA","517-521 IRVINGTON AVE  
NEWARK, NJ  07106
USA",,1
2725,0714-32-082-007,,,0,0,0,Plenary Retail Consumption License with Broad C,Active,ABC POCKET LICENSE,JONATHAN T SEABRA,"Jan 14, 2019","May 01, 2014","Jun 30, 2019",NA,NA,UNKNOWN,,
2726,0714-32-181-003,NEWARK,"635-642 SPRINGFIELD AVENUE  
NEWARK, NJ  07103
USA",-74.2100169482687,40.7304158717069,96.44,Plenary Retail Consumption License with Broad C,Active,HOME LIQUORS,LIQUOR ZONE INC,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"635-642 SPRINGFIELD AVENUE  
NEWARK, NJ  07103
USA","635-642 SPRINGFIELD AVENUE  
NEWARK, NJ  07103
USA",,1
2727,0714-32-182-004,NEWARK,"773-775 SOUTH ORANGE AVE  
NEWARK, NJ  07106
USA",-74.2195419753993,40.7450974875806,96.19,Plenary Retail Consumption License with Broad C,Active,HOME LIQUORS,DIWAN SPIRITS INC,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"773-775 SOUTH ORANGE AVE  
NEWARK, NJ  07106
USA","773-775 SOUTH ORANGE AVE  
NEWARK, NJ  07106
USA",,1
2728,0714-32-183-002,NEWARK,"927-929 FRANKLIN AVE  
NEWARK, NJ  07107
USA",-74.1752346484806,40.781249348438,95.9,Plenary Retail Consumption License with Broad C,Active,HOME WINES AND LIQUORS,SHIV SPIRITS INC,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"927-929 FRANKLIN AVE  
NEWARK, NJ  07107
USA","927-929 FRANKLIN AVE  
NEWARK, NJ  07107
USA",,1
2729,0714-32-219-010,NEWARK,"31 LIBERTY STREET  
NEWARK, NJ  07102
USA",-74.1686163815524,40.7314198560694,96.49,Plenary Retail Consumption License with Broad C,Active,JIMEMEZ CIGAR LOUNGE,JIMENEZ CIGAR LOUNGE LLC,"Jul 01, 2019",NA,"Jun 30, 2020",NEWARK,"31 LIBERTY STREET  
NEWARK, NJ  07102
USA","31 LIBERTY STREET  
NEWARK, NJ  07102
USA",,
