ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
34,NEW JERSEY,NJ,34005,Burlington,34005702601,"Census Tract 7026.01, Burlington County, New Jersey",1.007506914064,4576,301,1935,126,1809,141,149,66,131,63,36091,3254,150,66,684,91,839,141,643,155,104,60,1508,399,46,60,169,113,0,12,21,27,63,34,0,12,3.3,1.5,5.9,2.7,36091.0,3254.0,4.6,2.0,14.9,2.0,18.3,2.8,14.8,3.6,5.7,3.3,33.0,8.4,1.1,1.4,8.7,5.8,0.0,1.7,1.2,1.5,3.5,1.8,0.0,0.3,0.1991,0.5336,0.5378,0.265,1.5355,0.3781,0.5075,0.227,0.826,0.429,1.9895,0.493,0.4595,0.25,0.7095,0.3455,0.4985,0.0,0.4265,0.288,0.0,1.213,0.1836,5.4475,0.2895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,116,5.5,2.6,3304
34,NEW JERSEY,NJ,34005,Burlington,34005702603,"Census Tract 7026.03, Burlington County, New Jersey",0.359953628152,2490,244,1017,71,852,81,290,161,98,67,33325,18475,267,74,232,44,569,137,318,97,135,71,1128,327,65,61,0,17,0,12,13,24,99,57,398,167,13.8,7.1,8.9,6.1,33325.0,18475.0,15.1,4.2,9.3,1.7,22.9,5.0,15.3,4.8,15.8,8.2,45.3,12.4,2.8,2.6,0.0,1.7,0.0,3.1,1.5,2.8,11.6,6.5,16.0,6.5,0.7207,0.8175,0.6098,0.75,2.898,0.7703,0.1395,0.6045,0.8425,0.8485,2.435,0.8004,0.5755,0.475,1.0505,0.5265,0.0,0.0,0.474,0.6749,0.974,2.1229,0.5063,8.5064,0.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,265,102,12.8,4.7,3676
34,NEW JERSEY,NJ,34005,Burlington,34005702700,"Census Tract 7027, Burlington County, New Jersey",10.974027338424,8703,21,3416,165,3169,162,156,104,468,206,44222,3206,239,131,1006,143,2051,172,541,162,193,116,4043,291,64,87,55,43,0,17,0,24,97,73,7,3,1.8,1.2,9.1,4.0,44222.0,3206.0,3.9,2.1,11.6,1.6,23.6,2.0,6.3,1.9,6.1,3.7,46.5,3.4,0.8,1.0,1.6,1.3,0.0,0.9,0.0,0.8,3.1,2.3,0.1,0.0,0.0762,0.828,0.3367,0.209,1.4499,0.3521,0.272,0.6585,0.1234,0.457,1.5109,0.16,0.584,0.1955,0.7795,0.384,0.2395,0.0,0.0,0.2549,0.3545,0.8489,0.0918,4.5892,0.1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,180,2.8,2.1,11514
34,NEW JERSEY,NJ,34005,Burlington,34005702801,"Census Tract 7028.01, Burlington County, New Jersey",0.50266233278,2082,182,741,29,682,43,106,92,179,76,29129,2866,95,44,361,45,433,97,251,78,35,28,1854,198,26,53,0,17,0,12,0,17,7,10,0,12,5.1,4.4,15.9,6.4,29129.0,2866.0,6.6,3.0,17.3,2.4,20.8,4.3,12.1,3.9,5.1,4.2,89.0,5.5,1.3,2.7,0.0,2.3,0.0,4.3,0.0,2.5,1.0,1.4,0.0,0.6,0.3501,0.9564,0.7069,0.416,2.4294,0.655,0.692,0.4185,0.6785,0.3745,2.1635,0.6389,0.8705,0.284,1.1545,0.582,0.0,0.0,0.0,0.0647,0.0,0.0647,0.007,5.8121,0.3517,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,165,100,7.9,4.5,1162
34,NEW JERSEY,NJ,34005,Burlington,34005702802,"Census Tract 7028.02, Burlington County, New Jersey",0.646856757904,3352,242,1163,45,1045,82,289,200,197,130,27370,5419,260,118,681,80,650,107,646,132,145,67,2983,270,12,50,0,17,25,39,15,24,46,36,0,12,8.6,5.9,12.7,7.5,27370.0,5419.0,11.1,5.0,20.3,2.5,19.4,2.9,19.3,3.7,13.9,6.3,89.0,4.9,0.4,1.6,0.0,1.5,2.1,3.4,1.4,2.3,4.4,3.5,0.0,0.4,0.5597,0.9218,0.7444,0.645,2.8709,0.7633,0.841,0.3055,0.9468,0.81,2.9033,0.9574,0.8705,0.102,0.9725,0.484,0.0,0.9217,0.4595,0.3613,0.0,1.7425,0.3552,8.4892,0.706,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,3,215,156,6.4,4.5,1449
34,NEW JERSEY,NJ,34005,Burlington,34005702803,"Census Tract 7028.03, Burlington County, New Jersey",0.674819809152,3718,273,1401,53,1300,83,119,99,192,86,33122,3154,92,52,675,102,820,242,618,175,140,78,3148,333,69,69,9,20,0,12,0,17,72,58,0,12,3.2,2.6,9.4,4.0,33122.0,3154.0,3.5,2.0,18.2,3.1,22.1,6.3,16.6,4.9,10.8,6.0,84.7,6.5,2.0,2.0,0.6,1.4,0.0,2.3,0.0,1.3,5.5,4.3,0.0,0.3,0.1871,0.84,0.6168,0.175,1.8189,0.4684,0.743,0.5435,0.8887,0.71,2.8852,0.9519,0.8375,0.3835,1.221,0.6195,0.169,0.0,0.0,0.4375,0.0,0.6065,0.0517,6.5316,0.4661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,183,7.6,4.8,1303
34,NEW JERSEY,NJ,34005,Burlington,34005702804,"Census Tract 7028.04, Burlington County, New Jersey",0.471661044894,2539,172,1008,38,946,57,150,71,98,54,34453,5772,109,44,493,69,398,70,403,86,70,44,2218,199,43,68,0,17,15,19,3,13,41,35,23,7,5.9,2.9,7.4,4.2,34453.0,5772.0,6.1,2.4,19.4,2.4,15.7,2.5,16.0,3.5,7.4,4.7,87.4,5.2,1.8,2.8,0.0,1.7,1.5,1.8,0.3,1.4,4.3,3.6,0.9,0.3,0.4188,0.7071,0.5798,0.378,2.0837,0.5527,0.7985,0.1065,0.8716,0.5515,2.3281,0.7402,0.857,0.3555,1.2125,0.611,0.0,0.8986,0.2485,0.3497,0.7295,2.2263,0.563,7.8506,0.6367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,62,6.0,2.3,914
34,NEW JERSEY,NJ,34005,Burlington,34005702805,"Census Tract 7028.05, Burlington County, New Jersey",0.824819277846,3967,299,1294,52,1160,84,643,566,253,105,25813,4021,173,74,634,105,901,273,644,119,81,53,3277,330,38,55,0,17,29,45,62,50,26,24,0,12,16.6,13.9,12.5,4.6,25813.0,4021.0,7.0,3.2,16.0,3.0,22.7,6.7,16.3,3.2,7.0,4.6,82.6,5.5,1.1,1.6,0.0,1.3,2.2,3.5,5.3,4.3,2.2,2.0,0.0,0.3,0.7718,0.9152,0.7759,0.4405,2.9034,0.7713,0.5915,0.5895,0.8811,0.527,2.5891,0.8721,0.8195,0.25,1.0695,0.5335,0.0,0.9247,0.7885,0.1746,0.0,1.8878,0.4139,8.4498,0.7035,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,376,162,9.5,4.2,2731
34,NEW JERSEY,NJ,34005,Burlington,34005702806,"Census Tract 7028.06, Burlington County, New Jersey",0.719751657198,3261,368,1272,45,1066,99,424,214,167,101,25367,2184,324,94,450,92,649,206,513,164,113,62,2792,451,99,84,0,17,36,55,4,17,75,49,5,3,13.0,6.6,9.4,5.1,25367.0,2184.0,14.8,3.7,13.8,2.8,19.9,5.9,15.7,4.8,10.6,5.8,85.6,9.9,3.1,2.7,0.0,1.3,2.8,4.3,0.4,1.6,7.0,4.5,0.2,0.1,0.7031,0.84,0.7899,0.7445,3.0775,0.8195,0.435,0.3465,0.8561,0.7005,2.3381,0.7462,0.848,0.503,1.351,0.685,0.0,0.9378,0.255,0.5218,0.467,2.1816,0.5374,8.9482,0.7541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,347,100,10.6,3.0,2255
34,NEW JERSEY,NJ,34005,Burlington,34005702807,"Census Tract 7028.07, Burlington County, New Jersey",0.808704924774,3401,321,1303,62,1108,123,304,216,5,12,26945,2504,238,169,561,82,725,177,391,96,64,48,2926,418,138,123,308,139,0,12,42,33,182,123,5,4,8.9,6.4,0.3,0.6,26945.0,2504.0,9.7,6.3,16.5,2.5,21.3,4.8,11.6,3.3,5.8,4.3,86.0,9.2,4.4,3.9,23.6,10.6,0.0,2.5,3.8,3.0,16.4,10.3,0.1,0.1,0.5782,0.005,0.7529,0.5875,1.9236,0.5015,0.636,0.4645,0.6389,0.4365,2.1759,0.6469,0.849,0.5985,1.4475,0.738,0.783,0.0,0.6955,0.7476,0.3545,2.5806,0.714,8.1276,0.6653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,267,11.0,7.7,3021
34,NEW JERSEY,NJ,34005,Burlington,34005702808,"Census Tract 7028.08, Burlington County, New Jersey",0.583227534406,3383,329,1136,38,1058,66,407,284,164,105,29490,2922,198,102,550,70,660,228,703,158,137,79,2886,362,73,75,0,17,0,12,31,31,30,33,0,12,12.0,7.9,8.7,5.7,29490.0,2922.0,8.3,4.2,16.3,2.4,19.5,6.5,20.8,5.3,12.9,7.5,85.3,6.8,2.3,2.3,0.0,1.5,0.0,2.8,2.9,3.0,2.8,3.1,0.0,0.4,0.679,0.8054,0.6943,0.513,2.6917,0.7207,0.6205,0.3135,0.9624,0.782,2.6784,0.8987,0.8435,0.4245,1.268,0.6465,0.0,0.0,0.632,0.2293,0.0,0.8613,0.0938,7.4994,0.5946,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,269,136,8.0,4.1,1226
34,NEW JERSEY,NJ,34005,Burlington,34005702809,"Census Tract 7028.09, Burlington County, New Jersey",0.306208229752,2141,208,976,45,805,80,276,228,271,124,23862,2472,152,74,319,91,525,93,367,100,181,71,1828,248,20,53,144,99,0,12,8,18,49,41,8,4,12.9,10.6,23.8,9.4,23862.0,2472.0,12.1,5.5,14.9,4.5,24.5,3.6,17.2,4.4,22.5,8.5,85.4,8.1,1.0,2.7,14.8,10.1,0.0,3.3,1.0,2.3,6.1,5.1,0.4,0.2,0.6996,0.993,0.8184,0.684,3.195,0.8546,0.5075,0.72,0.9037,0.938,3.0692,0.985,0.844,0.2335,1.0775,0.538,0.653,0.0,0.3945,0.4777,0.6135,2.1387,0.5183,9.4804,0.8159,0,1,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,147,95,6.9,4.1,639
34,NEW JERSEY,NJ,34005,Burlington,34005702810,"Census Tract 7028.10, Burlington County, New Jersey",1.35190526484,1295,141,465,30,410,45,73,66,77,54,34012,5559,37,29,299,34,214,56,211,79,27,30,1133,160,14,47,0,17,0,12,0,17,11,14,9,4,5.6,5.1,12.2,8.5,34012.0,5559.0,4.0,3.1,23.1,3.0,16.5,3.9,16.3,5.5,6.6,7.3,87.5,8.0,1.1,3.7,0.0,3.7,0.0,6.7,0.0,4.1,2.7,3.3,0.7,0.3,0.3947,0.9087,0.5918,0.2195,2.1147,0.5642,0.905,0.133,0.8811,0.5015,2.4206,0.7949,0.8585,0.25,1.1085,0.559,0.0,0.0,0.0,0.2198,0.7015,0.9213,0.1059,6.5651,0.4701,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,28,28,2.2,2.1,1031
34,NEW JERSEY,NJ,34005,Burlington,34005702811,"Census Tract 7028.11, Burlington County, New Jersey",0.834832833216,2406,232,922,42,801,73,128,82,105,55,37205,5830,97,41,544,75,388,66,461,118,28,26,2074,271,12,48,0,17,0,12,12,17,14,15,0,12,5.3,3.3,7.9,4.1,37205.0,5830.0,5.1,2.0,22.6,3.3,16.1,2.3,19.2,4.7,3.5,3.3,86.2,7.6,0.5,2.1,0.0,1.8,0.0,3.5,1.5,2.2,1.7,1.9,0.0,0.5,0.3671,0.7568,0.5028,0.3035,1.9302,0.5035,0.897,0.1175,0.9463,0.217,2.1778,0.6489,0.8505,0.1275,0.978,0.487,0.0,0.0,0.474,0.1249,0.0,0.5989,0.0487,5.6849,0.3322,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,80,42,3.3,1.7,1699
34,NEW JERSEY,NJ,34005,Burlington,34005702905,"Census Tract 7029.05, Burlington County, New Jersey",1.2756617029,4125,237,1825,53,1715,89,141,75,59,34,49541,5623,134,117,670,125,866,87,370,117,56,40,879,363,29,53,380,121,0,12,29,25,0,12,0,12,3.5,1.8,2.5,1.5,49541.0,5623.0,4.4,3.7,16.2,2.7,21.0,1.7,9.0,2.6,3.3,2.3,21.3,8.7,0.7,1.4,20.8,6.6,0.0,1.8,1.7,1.5,0.0,1.9,0.0,0.3,0.2177,0.0817,0.2461,0.2495,0.795,0.1214,0.6115,0.4405,0.3801,0.205,1.6371,0.2412,0.3015,0.173,0.4745,0.2245,0.7555,0.0,0.5005,0.0,0.0,1.256,0.1972,4.1626,0.0983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,114,3.0,2.8,2424
34,NEW JERSEY,NJ,34005,Burlington,34005702906,"Census Tract 7029.06, Burlington County, New Jersey",2.965885370322,2040,159,645,34,589,35,30,27,60,39,41669,5567,100,70,432,114,438,46,196,64,25,19,367,232,46,59,0,17,0,12,14,19,10,11,144,125,1.6,1.4,5.7,3.6,41669.0,5567.0,7.2,4.5,21.2,4.6,21.5,1.5,10.4,3.3,4.2,3.3,18.0,11.3,2.4,3.1,0.0,2.6,0.0,4.9,2.4,3.3,1.7,1.8,7.1,6.1,0.0622,0.507,0.3902,0.45,1.4094,0.338,0.8645,0.488,0.5271,0.2815,2.1611,0.6384,0.2375,0.4375,0.675,0.327,0.0,0.0,0.5815,0.1249,0.9455,1.6519,0.3251,5.8974,0.3678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,65,38,3.4,2.0,26257
34,NEW JERSEY,NJ,34005,Burlington,34005702907,"Census Tract 7029.07, Burlington County, New Jersey",1.047033720212,2629,170,1246,39,1137,86,76,92,25,31,49397,5449,55,37,838,72,520,49,251,70,29,36,227,272,0,48,0,17,0,12,0,17,35,33,0,12,2.9,3.5,2.0,2.5,49397.0,5449.0,2.7,1.9,31.9,2.5,19.8,1.4,9.5,2.6,2.6,3.2,8.6,10.4,0.0,2.0,0.0,1.4,0.0,2.6,0.0,1.5,3.1,2.8,0.0,0.5,0.164,0.0491,0.2476,0.114,0.5747,0.0587,0.963,0.339,0.4373,0.144,1.8833,0.4092,0.0755,0.0,0.0755,0.0205,0.0,0.0,0.0,0.2549,0.0,0.2549,0.0196,2.7884,0.0075,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,44,34,1.7,1.3,1095
34,NEW JERSEY,NJ,34005,Burlington,34005702908,"Census Tract 7029.08, Burlington County, New Jersey",2.278197553714,4170,285,2051,60,1984,78,128,74,136,88,63180,9388,218,96,1600,144,717,133,651,132,34,43,739,421,82,75,0,17,0,12,0,17,70,52,30,17,3.1,1.7,8.0,5.1,63180.0,9388.0,6.7,3.0,38.4,3.7,17.2,3.0,15.8,3.2,1.7,2.2,17.7,10.0,2.1,1.9,0.0,0.8,0.0,1.6,0.0,0.9,3.5,2.6,0.7,0.4,0.1795,0.7643,0.1056,0.4245,1.4739,0.3611,0.9775,0.1565,0.8611,0.079,2.0741,0.5662,0.2335,0.397,0.6305,0.3015,0.0,0.0,0.0,0.288,0.7015,0.9895,0.1229,5.168,0.2449,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,81,71,2.0,1.7,1691
34,NEW JERSEY,NJ,34005,Burlington,34005702909,"Census Tract 7029.09, Burlington County, New Jersey",2.195938908716,6418,413,2557,79,2478,92,218,114,118,67,51175,7181,148,113,892,167,1442,274,485,162,166,111,2034,585,182,123,95,91,0,17,51,53,32,36,5,4,3.4,1.8,3.2,1.8,51175.0,7181.0,3.3,2.5,13.9,2.9,22.5,4.0,7.6,2.4,6.7,4.5,31.7,8.9,3.0,2.0,3.7,3.6,0.0,1.3,2.1,2.2,1.3,1.5,0.1,0.1,0.2066,0.151,0.2216,0.16,0.7392,0.1018,0.4405,0.572,0.2392,0.5095,1.7612,0.323,0.4435,0.491,0.9345,0.4635,0.3265,0.0,0.5515,0.0898,0.3545,1.3223,0.2163,4.7572,0.1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,60,0.8,0.9,2597
34,NEW JERSEY,NJ,34005,Burlington,34005702910,"Census Tract 7029.10, Burlington County, New Jersey",6.558345560488,5101,342,2138,55,2033,121,183,176,103,71,78974,14325,219,99,639,161,1070,176,374,123,82,61,974,479,10,68,55,38,201,66,0,24,62,48,10,11,3.6,3.4,3.5,2.4,78974.0,14325.0,6.1,2.7,12.5,3.0,21.0,3.1,7.4,2.4,4.0,3.0,19.1,9.3,0.2,1.4,2.6,1.8,9.4,3.1,0.0,1.2,3.0,2.4,0.2,0.2,0.2232,0.1886,0.044,0.378,0.8338,0.1369,0.333,0.4405,0.2182,0.261,1.2527,0.0707,0.26,0.0605,0.3205,0.144,0.283,0.9729,0.0,0.2474,0.467,1.9703,0.4471,4.3773,0.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,64,65,1.3,1.3,18486
34,NEW JERSEY,NJ,34005,Burlington,34005702913,"Census Tract 7029.13, Burlington County, New Jersey",0.842315103874,4977,339,2656,73,2495,147,681,435,192,125,39156,5182,275,154,919,224,852,123,763,311,231,97,2084,549,155,126,859,245,0,12,76,76,108,93,8,5,13.7,8.5,7.2,4.6,39156.0,5182.0,7.3,3.9,18.5,4.2,17.1,2.2,15.5,5.9,9.3,3.9,41.9,10.7,3.3,2.7,32.3,9.2,0.0,1.2,3.0,3.1,4.3,3.7,0.2,0.1,0.7182,0.6916,0.4517,0.458,2.3195,0.6249,0.759,0.1515,0.8495,0.647,2.407,0.7854,0.548,0.522,1.07,0.5345,0.8575,0.0,0.6415,0.3497,0.467,2.3157,0.6001,8.1122,0.6633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,123,3.2,2.5,2348
34,NEW JERSEY,NJ,34005,Burlington,34005702914,"Census Tract 7029.14, Burlington County, New Jersey",2.498351369706,4236,214,1591,53,1499,74,250,200,90,49,47082,5456,75,34,616,78,1048,118,227,79,210,88,1067,309,40,62,0,17,0,12,22,25,14,18,0,12,5.9,4.8,3.9,2.1,47082.0,5456.0,2.6,1.1,14.5,1.7,24.7,2.5,5.4,1.9,14.0,5.9,25.2,7.2,1.0,1.6,0.0,1.1,0.0,2.0,1.5,1.7,0.9,1.2,0.0,0.3,0.4188,0.2528,0.2836,0.104,1.0592,0.2141,0.477,0.737,0.0682,0.811,2.0932,0.5802,0.3655,0.2335,0.599,0.2875,0.0,0.0,0.474,0.0552,0.0,0.5292,0.0391,4.2806,0.1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,118,3.5,2.8,3148
34,NEW JERSEY,NJ,34005,Burlington,34005702915,"Census Tract 7029.15, Burlington County, New Jersey",0.920182996928,4257,263,1833,52,1753,89,227,132,156,84,41891,4442,57,48,482,61,873,155,324,96,231,84,1679,360,77,71,112,62,0,12,0,17,48,55,0,12,5.3,3.1,6.0,3.1,41891.0,4442.0,1.9,1.6,11.3,1.4,20.5,3.4,7.7,2.3,13.2,4.8,39.4,8.1,1.9,1.8,6.1,3.4,0.0,1.8,0.0,1.0,2.7,3.1,0.0,0.3,0.3671,0.5466,0.3832,0.061,1.3579,0.3149,0.2515,0.394,0.2472,0.7925,1.6852,0.2783,0.5265,0.3695,0.896,0.4435,0.4215,0.0,0.0,0.2198,0.0,0.6413,0.0582,4.5804,0.1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,161,6.4,3.7,2750
34,NEW JERSEY,NJ,34005,Burlington,34005702917,"Census Tract 7029.17, Burlington County, New Jersey",0.47798076243,1830,119,835,31,767,48,67,36,121,57,55172,5737,31,22,313,57,331,43,193,50,46,29,433,190,14,46,5,13,0,12,0,17,14,12,0,12,3.7,1.9,11.1,4.9,55172.0,5737.0,2.2,1.5,17.1,2.7,18.1,2.0,10.7,2.7,6.0,3.8,23.7,10.3,0.8,2.7,0.6,1.7,0.0,3.8,0.0,2.2,1.8,1.6,0.0,0.7,0.2302,0.8892,0.1691,0.0755,1.364,0.3185,0.676,0.214,0.5617,0.447,1.8987,0.4218,0.34,0.1955,0.5355,0.2555,0.169,0.0,0.0,0.138,0.0,0.307,0.0216,4.1052,0.0913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,33,2.8,1.8,504
34,NEW JERSEY,NJ,34005,Burlington,34005702918,"Census Tract 7029.18, Burlington County, New Jersey",0.663861076086,1735,143,905,36,831,64,21,18,39,25,53568,4242,6,8,186,50,362,60,109,39,62,36,681,208,12,50,8,15,6,9,11,16,16,14,5,8,1.2,1.0,3.5,2.1,53568.0,4242.0,0.5,0.6,10.7,2.9,20.9,3.0,6.4,2.3,7.5,4.4,39.3,11.6,0.7,3.1,0.9,1.7,0.7,0.9,1.3,2.0,1.9,1.7,0.3,0.5,0.0376,0.1886,0.1891,0.0115,0.4268,0.0311,0.2135,0.432,0.1329,0.5585,1.3369,0.0953,0.525,0.173,0.698,0.3385,0.2005,0.845,0.445,0.1455,0.5585,2.1945,0.5419,4.6562,0.1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,30,3.4,1.8,404
34,NEW JERSEY,NJ,34005,Burlington,34005703000,"Census Tract 7030, Burlington County, New Jersey",6.470026658498,6048,45,2329,142,2266,140,522,248,145,88,53548,7640,258,131,953,188,1304,159,424,136,123,77,1328,245,0,68,25,49,59,72,0,24,39,50,24,13,8.7,4.2,4.0,2.5,53548.0,7640.0,6.1,3.0,15.8,3.1,21.6,2.6,7.1,2.3,5.4,3.4,22.0,4.1,0.0,1.2,1.1,2.1,2.5,3.1,0.0,1.1,1.7,2.2,0.4,0.2,0.5657,0.2633,0.1896,0.378,1.3966,0.3325,0.5775,0.4945,0.1931,0.3985,1.6636,0.2613,0.3155,0.0,0.3155,0.142,0.213,0.9328,0.0,0.1249,0.6135,1.8842,0.4124,5.2599,0.2594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,168,105,2.8,1.8,6168
34,NEW JERSEY,NJ,34005,Burlington,34005703102,"Census Tract 7031.02, Burlington County, New Jersey",6.560398850924,2661,171,972,47,929,59,44,41,107,36,68549,6852,42,23,407,64,616,61,266,88,21,20,500,280,6,47,0,17,0,12,0,17,10,10,0,12,1.7,1.5,8.0,2.5,68549.0,6852.0,2.3,1.2,15.3,2.0,23.1,1.7,10.1,3.1,2.3,2.2,18.8,10.5,0.2,1.8,0.0,1.7,0.0,3.3,0.0,1.8,1.1,1.1,0.0,0.5,0.0687,0.7643,0.08,0.0855,0.9985,0.1936,0.541,0.6175,0.4955,0.113,1.767,0.328,0.253,0.0605,0.3135,0.1405,0.0,0.0,0.0,0.0743,0.0,0.0743,0.0075,3.1533,0.0236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,39,2.5,1.5,1612
34,NEW JERSEY,NJ,34005,Burlington,34005703103,"Census Tract 7031.03, Burlington County, New Jersey",3.937348118278,4662,301,2135,98,1879,125,735,336,307,105,35660,3618,207,103,537,122,1177,163,665,171,259,109,2148,425,82,77,606,153,0,12,24,26,109,65,0,12,15.8,7.1,12.5,4.0,35660.0,3618.0,6.8,3.3,11.5,2.7,25.2,3.1,14.5,3.7,13.8,5.8,46.1,8.6,1.9,1.8,28.4,7.1,0.0,1.5,1.3,1.4,5.8,3.5,0.0,0.3,0.7618,0.9152,0.5513,0.4305,2.6588,0.7111,0.2635,0.7645,0.8144,0.8075,2.6499,0.8922,0.582,0.3695,0.9515,0.473,0.8225,0.0,0.445,0.4596,0.0,1.7271,0.3512,7.9873,0.6488,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,237,141,5.2,3.0,1873
34,NEW JERSEY,NJ,34005,Burlington,34005703104,"Census Tract 7031.04, Burlington County, New Jersey",2.38484008442,4964,274,1833,88,1800,95,131,68,89,42,41813,3282,286,110,862,171,1071,147,545,126,184,95,1596,435,78,71,121,66,30,46,7,16,70,45,187,114,2.7,1.4,3.2,1.5,41813.0,3282.0,8.0,3.1,17.4,3.4,21.6,2.7,11.5,2.7,10.2,5.3,32.2,8.6,1.6,1.5,6.6,3.6,1.6,2.5,0.4,0.9,3.9,2.5,3.8,2.3,0.1424,0.151,0.3857,0.5005,1.1796,0.2518,0.7015,0.4945,0.6309,0.684,2.5109,0.841,0.451,0.328,0.779,0.3835,0.4365,0.9032,0.255,0.3141,0.8935,2.8023,0.7978,7.2718,0.5705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,107,54,2.3,1.1,7909
34,NEW JERSEY,NJ,34005,Burlington,34005703201,"Census Tract 7032.01, Burlington County, New Jersey",25.329760704212,3725,184,1483,71,1414,77,238,112,127,74,35139,3385,237,91,568,47,763,99,407,117,94,53,454,313,34,58,0,17,308,76,11,21,50,47,0,12,6.4,3.0,5.9,3.3,35139.0,3385.0,9.3,3.7,15.2,1.7,20.5,2.5,10.9,3.3,6.6,3.8,12.2,8.4,1.0,1.6,0.0,1.1,20.8,4.8,0.8,1.5,3.5,3.3,0.0,0.3,0.4584,0.5336,0.5653,0.573,2.1303,0.5692,0.532,0.394,0.5792,0.5015,2.0067,0.514,0.145,0.2335,0.3785,0.1765,0.0,0.9895,0.3545,0.288,0.0,1.632,0.3181,6.1475,0.4119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,131,100,3.5,2.7,1445
