"","GEOID","occupancy_rate","vacancy_rate","multiunit_struct","mobile_home_rate","pop_20yrs_plus","no_vehicle","public_transit","NAME","mobile_home","multiunits_10_to_19","multiunits_20_to_49","multiunits_50plus","multiunits_five_to_nine","multiunits_three_or_four","multiunits_two","occupied_owner","occupied_renter","occupied_units","pop_own_90_99","pop_own_bfr89","pop_own_occ","pop_ren_90_99","pop_ren_bfr89","pop_ren_occ","total_units","vacant_units","pop_own_20yrs_plus","pop_ren_20yrs_plus","X","geoid","ams_res","ams_bus","ams_oth","res_vac","bus_vac","oth_vac","avg_vac_r","avg_vac_b","avg_vac_o","vac_3_res","vac_3_bus","vac_3_oth","vac_3_6_r","vac_3_6_b","vac_3_6_o","vac_6_12r","vac_6_12b","vac_6_12o","vac_12_24r","vac_12_24b","vac_12_24o","vac_24_36r","vac_24_36b","vac_24_36o","vac_36_res","vac_36_bus","vac_36_oth","pqv_is_res","pqv_is_bus","pqv_is_oth","pqv_ns_res","pqv_ns_bus","pqv_ns_oth","nostat_res","nostat_bus","nostat_oth","avg_ns_res","avg_ns_bus","avg_ns_oth","ns_3_res","ns_3_bus","ns_3_oth","ns_3_6_res","ns_3_6_bus","ns_3_6_oth","ns_6_12_r","ns_6_12_b","ns_6_12_o","ns_12_24_r","ns_12_24_b","ns_12_24_o","ns_24_36_r","ns_24_36_b","ns_24_36_o","ns_36_res","ns_36_bus","ns_36_oth","pqns_is_r","pqns_is_b","pqns_is_o"
"313","34005702805",0.89644513137558,0.10355486862442,0,0.0224111282843895,1655,26,73,"Census Tract 7028.05, Burlington County, New Jersey",29,0,0,0,0,0,0,901,259,1160,830,773,2581,52,0,1386,1294,134,1603,52,9746,34005702805,2391,283,6,39,0,0,370.69,0,0,0,0,0,0,0,0,13,0,0,24,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1105,257,0,2229.4,2397.56,0,0,0,0,0,0,0,1,0,0,25,0,0,3,1,0,1076,256,0,0,0,0
"314","34005702806",0.838050314465409,0.161949685534591,0,0.0283018867924528,1181,75,77,"Census Tract 7028.06, Burlington County, New Jersey",36,0,0,0,0,0,0,842,224,1066,486,653,2450,32,10,806,1272,206,1139,42,18922,34005702806,1287,61,9,22,0,0,342.23,0,0,0,0,0,0,0,0,7,0,0,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,86,27,0,851.92,1666.26,0,0,0,0,0,0,0,16,0,0,14,1,0,48,1,0,8,25,0,0,0,0
"315","34005702807",0.850345356868764,0.149654643131236,308,0,789,182,93,"Census Tract 7028.07, Burlington County, New Jersey",0,117,109,82,0,0,0,584,524,1108,211,578,1847,0,0,1549,1303,195,789,0,37444,34005702807,1267,325,38,16,0,0,300.88,0,0,0,0,0,1,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,71,0,628.86,962.7,0,0,0,0,0,0,0,2,1,0,44,53,0,0,0,0,11,17,0,0,0,0
"316","34005702808",0.931338028169014,0.0686619718309859,0,0,1505,30,210,"Census Tract 7028.08, Burlington County, New Jersey",0,0,0,0,0,0,0,844,214,1058,318,1171,2558,0,16,825,1136,78,1489,16,36568,34005702808,1160,6,2,16,0,0,239.63,0,0,0,0,0,1,0,0,11,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43,0,0,780.84,0,0,0,0,0,0,0,0,14,0,0,11,0,0,0,0,0,18,0,0,0,0,0
"317","34005702809",0.824795081967213,0.175204918032787,189,0,281,49,41,"Census Tract 7028.09, Burlington County, New Jersey",0,67,77,0,45,0,0,375,430,805,198,83,856,0,0,1277,976,171,281,0,46678,34005702809,1105,17,2,15,0,0,328.6,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,2,0,1355.47,977,0,0,0,0,0,0,0,8,1,0,28,0,0,0,0,0,66,1,0,0,0,0
"318","34005702810",0.881720430107527,0.118279569892473,10,0,426,11,17,"Census Tract 7028.10, Burlington County, New Jersey",0,0,0,0,0,10,0,393,17,410,239,187,1229,0,0,57,465,55,426,0,18173,34005702810,500,65,10,8,0,0,346.25,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6,0,1380.59,545.83,0,0,0,0,0,0,0,0,4,0,0,0,0,7,1,0,22,1,0,0,0,0
"319","34005702811",0.868763557483731,0.131236442516269,0,0,1280,14,124,"Census Tract 7028.11, Burlington County, New Jersey",0,0,0,0,0,0,0,782,19,801,318,852,2296,0,110,110,922,121,1170,110,63526,34005702811,943,37,5,21,1,0,384.38,371,0,0,0,0,0,0,0,4,0,0,16,1,0,1,0,0,0,0,0,1,0,0,0,0,0,18,6,0,987.33,2728.83,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,12,5,0,0,0,0
"320","34005702905",0.93972602739726,0.0602739726027397,722,0,1237,0,98,"Census Tract 7029.05, Burlington County, New Jersey",0,187,96,97,215,90,37,1066,649,1715,627,561,2863,49,0,1262,1825,110,1188,49,9761,34005702905,1872,132,16,3,5,0,1147.33,832,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,25,29,0,2501.2,976.48,0,0,9,0,0,0,0,2,2,0,4,11,0,0,0,0,19,7,0,0,0,0
"321","34005702906",0.913178294573643,0.0868217054263566,8,0,828,10,23,"Census Tract 7029.06, Burlington County, New Jersey",0,0,0,0,0,0,8,534,55,589,492,328,1748,0,8,148,645,56,820,8,55859,34005702906,821,1044,184,7,29,0,305.57,807.31,0,2,1,0,0,0,0,3,0,0,1,22,0,0,0,0,1,6,0,0,0,0,0,0,0,51,281,0,2701.9,909.19,0,1,2,0,0,0,0,5,129,0,1,42,0,2,31,0,42,77,0,0,0,0
"322","34005702907",0.912520064205458,0.0874799357945425,9,0,1007,35,48,"Census Tract 7029.07, Burlington County, New Jersey",0,0,0,0,0,9,0,1110,27,1137,560,447,2551,0,0,78,1246,109,1007,0,37454,34005702907,1260,7,1,2,0,0,476,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,318.25,4270,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0
"323","34005702908",0.96733300828864,0.0326669917113603,134,0,1445,70,40,"Census Tract 7029.08, Burlington County, New Jersey",0,0,0,0,61,73,0,1881,103,1984,1021,424,4008,0,0,132,2051,67,1445,0,9762,34005702908,2295,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,6,0,1077.81,1376.17,0,0,0,0,2,1,0,5,0,0,2,0,0,5,1,0,100,4,0,11,0,0
"324","34005702909",0.969104419241298,0.0308955807587016,573,0,1704,32,49,"Census Tract 7029.09, Burlington County, New Jersey",0,55,0,40,342,119,17,2018,460,2478,1028,629,4919,47,0,1494,2557,79,1657,47,28243,34005702909,2910,70,24,7,7,0,169.71,1419.71,0,2,0,0,0,0,0,4,0,0,1,5,0,0,0,0,0,2,0,2,0,0,0,0,0,99,12,0,2399.1,2551.58,0,1,0,0,0,0,0,7,2,0,2,2,0,4,0,0,85,8,0,0,0,0
"325","34005702910",0.95088868101029,0.04911131898971,341,0.0940130963517306,1399,62,179,"Census Tract 7029.10, Burlington County, New Jersey",201,0,19,36,204,20,62,1757,276,2033,1229,170,4619,0,0,472,2138,105,1399,0,55858,34005702910,3485,675,73,0,7,0,0,212.43,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,937,409,0,2745.05,2962.88,0,0,0,0,0,1,0,3,3,0,150,4,0,10,9,0,774,392,0,53,1,0
"326","34005702913",0.939382530120482,0.0606174698795181,1685,0,504,108,0,"Census Tract 7029.13, Burlington County, New Jersey",0,489,287,83,603,191,32,1342,1153,2495,270,163,2418,71,0,2551,2656,161,433,71,37459,34005702913,2915,121,14,6,0,0,901.5,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,20,0,1730,1823,0,1,0,0,0,0,0,2,0,0,0,1,0,1,6,0,13,13,0,0,0,0
"327","34005702914",0.942174732872407,0.0578252671275927,0,0,1591,14,102,"Census Tract 7029.14, Burlington County, New Jersey",0,0,0,0,0,0,0,1294,205,1499,642,838,3580,104,7,656,1591,92,1480,111,55860,34005702914,1745,110,12,5,3,0,237.2,2658.33,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,98,34,0,548.6,1269.74,0,0,0,0,0,0,0,80,10,0,1,3,0,3,9,0,14,12,0,3,0,0
"328","34005702915",0.956355701036552,0.0436442989634479,637,0,966,48,100,"Census Tract 7029.15, Burlington County, New Jersey",0,69,27,16,246,153,126,1141,612,1753,463,419,2686,59,25,1571,1833,80,882,84,36741,34005702915,1815,96,10,12,0,0,435.25,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,46,0,795.25,627.28,0,1,0,0,3,0,0,1,40,0,0,0,0,0,1,0,3,5,0,0,0,0
"329","34005702917",0.918562874251497,0.081437125748503,191,0,547,14,39,"Census Tract 7029.17, Burlington County, New Jersey",0,0,0,5,167,5,14,648,119,767,366,181,1630,0,0,200,835,68,547,0,18938,34005702917,1150,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,760.57,0,0,0,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0
"330","34005702918",0.918232044198895,0.081767955801105,220,0.00662983425414365,316,16,25,"Census Tract 7029.18, Burlington County, New Jersey",6,8,0,0,168,44,0,685,146,831,206,98,1442,12,0,288,905,74,304,12,28248,34005702918,906,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,874.83,2356,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,1,0,0,0,0
"331","34005703000",0.972949763847145,0.0270502361528553,110,0.0253327608415629,2351,39,147,"Census Tract 7030, Burlington County, New Jersey",59,0,0,25,40,29,16,2053,213,2266,1430,835,5612,61,25,412,2329,63,2265,86,594,34005703000,2923,500,32,17,7,0,1299.35,973.14,0,0,0,0,0,0,0,1,4,0,7,2,0,1,0,0,8,1,0,0,0,0,0,0,0,549,231,0,3131.99,2873,0,0,0,0,1,0,0,2,1,0,17,26,0,4,0,0,525,204,0,0,0,0
"332","34005703102",0.955761316872428,0.044238683127572,23,0,604,10,67,"Census Tract 7031.02, Burlington County, New Jersey",0,0,0,0,12,5,6,794,135,929,278,306,2444,15,5,217,972,43,584,20,37446,34005703102,926,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,3042.11,3938,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,12,3,0,0,0,0
"333","34005703103",0.880093676814988,0.119906323185012,817,0,776,109,68,"Census Tract 7031.03, Burlington County, New Jersey",0,434,106,66,97,55,59,942,937,1879,555,114,2564,46,61,2098,2135,256,669,107,18927,34005703103,2123,31,14,5,1,0,560.2,476,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,50,9,0,2110.44,1759,0,0,0,0,0,0,0,0,0,0,2,6,0,21,0,0,27,3,0,1,0,0
"334","34005703104",0.981996726677578,0.0180032733224223,121,0.016366612111293,1882,70,140,"Census Tract 7031.04, Burlington County, New Jersey",30,37,73,11,0,0,0,1543,257,1800,1304,553,4279,25,0,498,1833,33,1857,25,46674,34005703104,2298,359,43,8,6,0,775.75,651.17,0,1,0,0,0,0,0,3,2,0,2,3,0,0,0,0,2,1,0,0,0,0,0,0,0,463,183,0,3123.6,2638.83,0,0,0,0,0,0,0,1,0,0,20,36,0,0,5,0,442,142,0,0,0,0
"335","34005703201",0.953472690492245,0.0465273095077545,6,0.207687120701281,1715,50,17,"Census Tract 7032.01, Burlington County, New Jersey",308,0,0,0,0,0,6,1340,74,1414,658,1037,3581,20,0,144,1483,69,1695,20,9777,34005703201,1612,67,8,14,1,0,368.71,462,0,0,0,0,0,0,0,6,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188,18,0,1374.18,1447.89,0,1,0,0,2,0,0,12,2,0,19,4,0,19,2,0,135,10,0,3,0,0
"336","34005703202",0.900702106318957,0.0992978936810431,4,0,1292,19,0,"Census Tract 7032.02, Burlington County, New Jersey",0,0,0,0,0,0,4,773,125,898,579,683,2238,12,18,387,997,99,1262,30,36051,34005703202,1428,317,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,176,0,2199.04,2173.59,0,0,1,0,1,1,0,7,1,0,17,11,0,5,5,0,423,157,0,0,0,0
"337","34005703203",0.921406003159558,0.0785939968404423,0,0,933,226,17,"Census Tract 7032.03, Burlington County, New Jersey",0,0,0,0,0,0,0,2171,162,2333,377,486,3492,70,0,352,2532,199,863,70,9775,34005703203,2572,9,0,18,0,0,186.61,0,0,3,0,0,3,0,0,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,2,0,743.11,2598.5,0,0,0,0,0,0,0,9,0,0,6,0,0,10,1,0,3,1,0,1,0,0
"338","34005703600",0.978017420157611,0.021982579842389,0,0.0194939858979676,2815,23,28,"Census Tract 7036, Burlington County, New Jersey",47,0,0,0,0,0,0,2196,162,2358,865,1888,6402,33,29,458,2411,53,2753,62,18917,34005703600,2504,96,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,21,0,1574.33,1102.95,0,1,1,0,0,1,0,9,1,0,6,5,0,14,1,0,59,12,0,1,0,0
"339","34005703700",0.984725965858041,0.0152740341419587,0,0.134321653189578,2382,76,77,"Census Tract 7037, Burlington County, New Jersey",299,0,0,0,0,0,0,2071,121,2192,1122,1216,6113,44,0,269,2226,34,2338,44,64894,34005703700,2330,77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,20,0,1827.06,1915.4,0,4,1,0,1,0,0,4,0,0,8,0,0,3,5,0,45,14,0,2,0,0
"340","34005703801",0.958222559817698,0.0417774401823016,426,0,2660,217,128,"Census Tract 7038.01, Burlington County, New Jersey",0,16,37,57,316,0,0,2104,419,2523,1846,814,5995,0,0,782,2633,110,2660,0,37457,34005703801,2820,307,59,26,19,0,174.5,552.95,0,1,0,0,0,1,0,25,4,0,0,13,0,0,0,0,0,1,0,1,0,0,0,0,0,182,55,0,2581.1,1425.4,0,5,0,0,3,0,0,13,5,0,7,13,0,36,13,0,118,24,0,1,1,0
"341","34005703802",0.94180407371484,0.05819592628516,531,0,983,66,45,"Census Tract 7038.02, Burlington County, New Jersey",0,220,48,57,105,72,29,1287,655,1942,618,313,3172,43,9,1312,2062,120,931,52,18939,34005703802,3170,729,74,43,13,0,254.67,222.23,0,0,0,0,0,0,0,41,13,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,827,414,0,3142.37,3018.47,0,2,0,0,1,1,0,5,1,0,9,10,0,0,5,0,810,397,0,9,5,0
"342","34005703803",0.974128233970754,0.0258717660292463,20,0,1777,10,103,"Census Tract 7038.03, Burlington County, New Jersey",0,0,0,11,0,0,9,1599,133,1732,1011,766,4401,0,0,403,1778,46,1777,0,28247,34005703803,1839,94,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,29,0,939.78,1016.55,0,0,1,0,0,1,0,9,1,0,2,3,0,1,4,0,6,19,0,0,0,0
"343","34005703804",0.943372999589659,0.0566270004103406,17,0,2659,12,166,"Census Tract 7038.04, Burlington County, New Jersey",0,0,0,0,0,0,17,2246,53,2299,1590,1069,6847,0,0,148,2437,138,2659,0,55857,34005703804,2527,88,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,28,0,1273.2,1645.86,0,0,2,0,0,0,0,11,3,0,5,1,0,3,0,0,27,22,0,2,0,0
"344","34005703900",0.981283422459893,0.018716577540107,0,0,1624,0,59,"Census Tract 7039, Burlington County, New Jersey",0,0,0,0,0,0,0,1388,80,1468,759,865,3825,0,0,206,1496,28,1624,0,46693,34005703900,1571,52,2,28,0,0,592.82,0,0,0,0,0,0,0,0,23,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14,5,0,952.07,1254.4,0,0,1,0,1,0,0,2,0,0,4,0,0,2,0,0,5,4,0,0,0,0
"345","34005704004",0.904497501388118,0.0955024986118823,877,0,1038,36,84,"Census Tract 7040.04, Burlington County, New Jersey",0,273,256,108,114,100,26,869,760,1629,559,389,2328,58,32,1350,1801,172,948,90,9750,34005704004,2004,424,98,5,8,0,403,497,0,0,0,0,1,0,0,1,0,0,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,108,129,0,2781.96,1367.31,0,0,0,0,0,1,0,3,0,0,7,37,0,2,34,0,96,57,0,0,0,0
"346","34005704005",0.951785714285714,0.0482142857142857,685,0,1326,172,76,"Census Tract 7040.05, Burlington County, New Jersey",0,130,27,195,238,60,35,1057,542,1599,690,613,2975,23,0,967,1680,81,1303,23,28233,34005704005,1574,446,92,5,10,0,470.4,503,0,0,0,0,0,0,0,1,1,0,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,7,102,0,982,1232.27,0,0,0,0,0,0,0,0,0,0,5,28,0,1,40,0,1,34,0,0,0,0
"347","34005704006",0.904311251314406,0.0956887486855941,224,0,887,12,25,"Census Tract 7040.06, Burlington County, New Jersey",0,85,23,17,43,35,21,715,145,860,446,421,1791,3,17,267,951,91,867,20,26823,34005704006,1011,388,58,2,7,0,153,530,0,0,0,0,1,3,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,7,112,0,1260.57,1203.03,0,0,0,0,0,0,0,0,0,0,0,16,0,3,63,0,4,33,0,0,0,0
"348","34005704007",0.949702183984116,0.0502978160158835,341,0,1557,192,104,"Census Tract 7040.07, Burlington County, New Jersey",0,0,32,206,37,49,17,989,446,1435,693,808,2725,56,0,659,1511,76,1501,56,28245,34005704007,2460,498,55,11,1,0,659.64,2560,0,0,0,0,0,0,0,3,0,0,6,0,0,1,0,0,1,1,0,0,0,0,0,0,0,780,376,0,3156.02,3022.07,0,0,0,0,0,0,0,6,0,0,3,9,0,2,11,0,769,356,0,0,0,0
"349","34005704008",0.948869223205506,0.0511307767944936,440,0,2602,48,147,"Census Tract 7040.08, Burlington County, New Jersey",0,79,0,61,111,109,80,1453,477,1930,1803,710,4160,34,55,898,2034,104,2513,89,46689,34005704008,1930,242,21,7,0,0,384.86,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,71,0,977.32,1405.9,0,0,0,0,2,0,0,2,0,0,2,14,0,7,2,0,6,55,0,0,0,0
"350","34005704009",0.875376884422111,0.124623115577889,952,0,1315,94,62,"Census Tract 7040.09, Burlington County, New Jersey",0,81,150,61,398,174,88,1000,742,1742,1033,234,3015,48,0,1483,1990,248,1267,48,46697,34005704009,2069,107,28,4,0,0,308.5,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,35,0,986.68,1560.31,0,0,0,0,0,0,0,1,0,0,7,1,0,8,1,0,3,33,0,0,0,0
"351","34005704011",0.958744394618834,0.0412556053811659,0,0,1121,17,33,"Census Tract 7040.11, Burlington County, New Jersey",0,0,0,0,0,0,0,1038,31,1069,752,369,3026,0,0,87,1115,46,1121,0,9760,34005704011,1162,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1211.83,0,0,0,0,0,0,0,0,12,0,0,0,0,0,7,0,0,21,0,0,0,0,0
"352","34005704012",0.88212927756654,0.11787072243346,553,0,1766,32,116,"Census Tract 7040.12, Burlington County, New Jersey",0,228,10,11,163,131,10,1962,358,2320,1134,632,4765,0,0,911,2630,310,1766,0,17568,34005704012,2676,26,0,14,0,0,350.57,0,0,0,0,0,1,0,0,8,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,636.85,0,0,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,2,0,0,0,0,0
"353","34005704013",0.967543368774482,0.0324566312255176,36,0,2086,12,88,"Census Tract 7040.13, Burlington County, New Jersey",0,0,0,0,0,0,36,1689,40,1729,1350,736,4971,0,0,105,1787,58,2086,0,18941,34005704013,1789,36,8,11,0,0,488.91,0,0,0,0,0,0,0,0,4,0,0,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,12,7,0,1250.17,1671.29,0,0,0,0,0,0,0,0,0,0,2,0,0,5,1,0,5,6,0,0,0,0
"354","34005704014",1,0,320,0,1598,211,151,"Census Tract 7040.14, Burlington County, New Jersey",0,68,0,165,87,0,0,2539,604,3143,1115,462,6934,0,21,1372,3143,0,1577,21,46698,34005704014,3618,39,10,2,0,0,174,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,8,0,979.37,1594.13,0,0,0,0,0,0,0,23,0,0,5,0,0,62,3,0,74,5,0,29,0,0
"355","34005704200",0.928788800973828,0.0712111990261716,414,0.00517346317711503,2787,33,106,"Census Tract 7042, Burlington County, New Jersey",17,106,171,60,29,24,24,2457,595,3052,1544,1075,7181,126,42,1268,3286,234,2619,168,54503,34005704200,3197,190,28,20,4,0,1091.75,1936.75,0,0,0,0,0,0,0,7,0,0,3,1,0,0,0,0,10,3,0,0,0,0,0,0,0,63,24,0,1060.87,2212.88,0,4,4,0,1,0,0,3,1,0,40,7,0,7,0,0,8,12,0,0,0,0
"356","34005704302",0.95618838992333,0.0438116100766703,27,0,1414,27,222,"Census Tract 7043.02, Burlington County, New Jersey",0,11,0,0,0,9,7,1619,127,1746,824,500,5312,90,0,381,1826,80,1324,90,55905,34005704302,2011,56,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,12,0,2465.47,1662.83,0,0,0,0,1,0,0,5,0,0,8,6,0,3,1,0,73,5,0,1,0,0
"357","34005704500",0.893039049235993,0.106960950764007,363,0.227504244482173,1317,70,15,"Census Tract 7045, Burlington County, New Jersey",402,26,35,0,216,66,20,1100,478,1578,770,482,2697,38,27,1102,1767,189,1252,65,55891,34005704500,3506,168,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1645,68,0,3196.38,2837.91,0,2,0,0,19,0,0,7,0,0,6,12,0,0,0,0,1611,56,0,0,0,0
"358","34005704600",0.796124684077506,0.203875315922494,391,0,715,93,9,"Census Tract 7046, Burlington County, New Jersey",0,0,10,109,0,87,185,532,413,945,321,255,1429,132,7,753,1187,242,576,139,46686,34005704600,1676,211,39,12,4,0,630.25,360,0,0,0,0,1,0,0,4,1,0,4,3,0,1,0,0,2,0,0,1,0,0,0,0,0,131,56,0,1479.96,1556.52,0,0,0,0,0,0,0,4,1,0,36,24,0,6,1,0,85,30,0,0,0,0
"359","34005704700",0.925847457627119,0.0741525423728814,13,0.0451977401129944,1453,36,5,"Census Tract 7047, Burlington County, New Jersey",64,0,0,0,0,4,9,1096,215,1311,697,710,2914,0,46,546,1416,105,1407,46,9741,34005704700,1493,98,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,46,0,1943.58,1963.74,0,1,0,0,1,0,0,6,0,0,31,1,0,8,0,0,219,45,0,2,0,0
"360","34005704801",0.933463796477495,0.0665362035225049,61,0,414,9,0,"Census Tract 7048.01, Burlington County, New Jersey",0,0,0,0,9,5,47,260,694,954,176,238,721,0,0,2096,1022,68,414,0,28280,34005704801,1159,31,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,5,0,1365.66,2545.4,0,2,0,0,0,0,0,1,0,0,0,0,0,95,1,0,18,4,0,0,1,0
"361","34005704802",0.772058823529412,0.227941176470588,102,0,6,5,0,"Census Tract 7048.02, Burlington County, New Jersey",0,21,18,52,0,11,0,5,205,210,0,0,5,6,0,657,272,62,0,6,63531,34005704802,843,77,119,10,0,0,399,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,63,0,2321.34,4665.41,0,0,0,0,0,0,0,0,0,0,1,0,0,76,0,0,114,63,0,0,0,0
"362","34005981802",0.571428571428571,0.428571428571429,0,0,20,0,0,"Census Tract 9818.02, Burlington County, New Jersey",0,0,0,0,0,0,0,12,0,12,0,20,40,0,0,0,21,9,20,0,46045,34005981802,26,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"363","34005982111",0.944,0.056,6,0,0,0,0,"Census Tract 9821.11, Burlington County, New Jersey",0,3,0,0,0,3,0,0,118,118,0,0,0,0,0,410,125,7,0,0,36571,34005982111,252,34,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,27,0,4141.3,3126.74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,119,25,0,0,0,0
"364","34007600200",0.735005452562704,0.264994547437296,188,0.0174482006543075,589,264,148,"Census Tract 6002, Camden County, New Jersey",16,16,0,0,0,22,150,359,315,674,259,300,993,30,0,940,917,243,559,30,9772,34007600200,966,172,33,2,2,0,269,3755.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,280,60,0,1055.05,1028.73,0,2,0,0,35,13,0,0,3,0,62,1,0,18,11,0,163,32,0,0,0,0
"365","34007600400",0.744906275468623,0.255093724531377,157,0.019559902200489,726,365,152,"Census Tract 6004, Camden County, New Jersey",24,0,0,83,0,0,74,351,563,914,60,539,790,80,47,2023,1227,313,599,127,26826,34007600400,1509,166,23,10,1,0,486.6,294,0,0,0,0,3,0,0,3,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,496,72,0,1526.68,1942.14,0,1,1,0,90,6,0,0,0,0,22,3,0,80,23,0,303,39,0,0,0,0
"366","34007600700",0.755775577557756,0.244224422442244,181,0,379,137,114,"Census Tract 6007, Camden County, New Jersey",0,30,0,0,6,55,90,133,325,458,141,78,411,102,58,1053,606,148,219,160,36569,34007600700,586,24,14,10,1,0,290.2,301,0,1,0,0,1,0,0,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,5,0,1380.65,1311,0,0,0,0,0,0,0,2,0,0,24,0,0,0,0,0,81,5,0,0,0,0
"367","34007600800",0.837573385518591,0.162426614481409,932,0,1551,1028,256,"Census Tract 6008, Camden County, New Jersey",0,99,145,581,0,65,42,311,1401,1712,334,597,1164,504,116,3843,2044,332,931,620,18949,34007600800,2144,82,23,9,0,0,237.33,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,12,0,1151.35,1973,0,2,0,0,51,0,0,0,0,0,68,2,0,2,3,0,207,7,0,0,0,0
