Place.Name,SSN,TRACTID,prop_of_ct
pennsauken twp,"0427","34007603001",0.982617660976621
cherry hill twp,"0409","34007603100",0.0150924539774867
merchantville boro,"0424","34007603100",0.971372164567255
pennsauken twp,"0427","34007603100",0.013535381455258
cherry hill twp,"0409","34007603200",0.982367877717124
merchantville boro,"0424","34007603200",0.000121936454046953
maple shade twp,"0319","34007603200",8.98149447834386e-08
haddonfield boro,"0417","34007603200",3.79435149578314e-05
collingswood boro,"0412","34007603200",9.30099289099996e-06
haddon twp,"0416","34007603200",0.0109604265174705
pennsauken twp,"0427","34007603200",0.00650242498856498
cherry hill twp,"0409","34007602901",0.000520100748919379
merchantville boro,"0424","34007602901",0.000280528433140084
maple shade twp,"0319","34007602901",4.4063643781876e-05
pennsauken twp,"0427","34007602901",0.998691953422875
cinnaminson twp,"0308","34007602901",0.000463353751284006
cherry hill twp,"0409","34005700402",0.00669904301744877
maple shade twp,"0319","34005700402",0.985559994844825
pennsauken twp,"0427","34005700402",0.00774036514650741
cinnaminson twp,"0308","34005700402",5.9699121900903e-07
gloucester twp,"0415","34007607100",9.73795361305073e-05
runnemede boro,"0430","34007607100",0.973082310727481
deptford twp,"0802","34007607100",0.0117216416589773
bellmawr boro,"0404","34007607100",0.0150986680774109
gloucester twp,"0415","34007607200",0.000380728806884955
runnemede boro,"0430","34007607200",0.989566871454717
magnolia boro,"0423","34007607200",0.00298935559239826
bellmawr boro,"0404","34007607200",0.00395597644903791
barrington boro,"0403","34007607200",0.00310706769696154
gloucester twp,"0415","34007607300",4.72615889324575e-06
somerdale boro,"0431","34007607300",0.00674448922017693
runnemede boro,"0430","34007607300",0.00276762168278676
magnolia boro,"0423","34007607300",0.989849047823504
lawnside boro,"0421","34007607300",0.000134466499715771
barrington boro,"0403","34007607300",0.00049964861492301
runnemede boro,"0430","34007606800",0.0308310390135198
bellmawr boro,"0404","34007606800",0.959700048961147
barrington boro,"0403","34007606800",0.000793743886295074
haddon heights boro,"0418","34007606800",0.00867516813903832
runnemede boro,"0430","34007606700",0.0033056255209629
magnolia boro,"0423","34007606700",0.000140379209266296
bellmawr boro,"0404","34007606700",0.0139317072274251
barrington boro,"0403","34007606700",0.974854982605532
haddon heights boro,"0418","34007606700",0.00776730543681333
magnolia boro,"0423","34007606600",0.000514352175602067
lawnside boro,"0421","34007606600",0.0184536423882594
tavistock boro,"0433","34007606600",5.41096935678171e-05
barrington boro,"0403","34007606600",0.979920424884718
haddon heights boro,"0418","34007606600",7.97597710024885e-05
haddonfield boro,"0417","34007606600",0.000977711086850355
bellmawr boro,"0404","34007605900",0.00125105456896167
barrington boro,"0403","34007605900",0.00483666441088942
haddon heights boro,"0418","34007605900",0.993827929378763
audubon boro,"0401","34007605900",8.43516413862684e-05
haddon heights boro,"0418","34007605602",0.00191067662022427
mount ephraim boro,"0425","34007605602",0.00287607868524068
audubon boro,"0401","34007605602",0.995213244694535
mount ephraim boro,"0425","34007610900",0.00723685258810909
audubon park boro,"0402","34007610900",0.223592760233389
audubon boro,"0401","34007610900",0.753893677544074
oaklyn boro,"0426","34007610900",0.00689973691451808
haddon twp,"0416","34007610900",0.00837697271990965
camden city,"0408","34007611600",0.00909078205913868
oaklyn boro,"0426","34007611600",0.0182228871944728
woodlynne boro,"0437","34007611600",0.00408310778544026
collingswood boro,"0412","34007611600",0.704742634001998
haddon twp,"0416","34007611600",0.263860588958951
camden city,"0408","34007604700",0.000133085879481263
audubon park boro,"0402","34007604700",0.034907637266046
audubon boro,"0401","34007604700",0.00072663016927163
oaklyn boro,"0426","34007604700",0.961414906934823
haddon twp,"0416","34007604700",0.00281773975037778
camden city,"0408","34007604200",0.000258852954053642
collingswood boro,"0412","34007604200",0.978927987432638
haddon twp,"0416","34007604200",7.19178411981279e-05
pennsauken twp,"0427","34007604200",0.0207412417721105
audubon boro,"0401","34007604600",2.86069176529439e-05
oaklyn boro,"0426","34007604600",0.997830150442235
collingswood boro,"0412","34007604600",0.00188899419430088
haddon twp,"0416","34007604600",0.000252248445810631
collingswood boro,"0412","34007604300",0.991534160291001
haddon twp,"0416","34007604300",0.00846583970899878
pennsauken twp,"0427","34007610800",0.996191145201186
palmyra boro,"0327","34007610800",0.00299592563199346
cinnaminson twp,"0308","34007610800",0.000812929166820686
palmyra boro,"0327","34005700103",0.999669992318536
riverton boro,"0331","34005700103",0.000330007681463915
pennsauken twp,"0427","34005700102",0.00505823645134027
palmyra boro,"0327","34005700102",0.974527075610913
riverton boro,"0331","34005700102",0.000845791471479521
cinnaminson twp,"0308","34005700102",0.0195688964662674
palmyra boro,"0327","34005700200",0.00552630157914146
riverton boro,"0331","34005700200",0.98944479876879
cinnaminson twp,"0308","34005700200",0.00502889965206824
runnemede boro,"0430","34007607000",0.000448390848815379
deptford twp,"0802","34007607000",0.0150082621502683
bellmawr boro,"0404","34007607000",0.958509114529312
westville boro,"0821","34007607000",0.0231536774227145
brooklawn boro,"0407","34007607000",0.000625109745435714
mount ephraim boro,"0425","34007607000",0.0022549241889024
gloucester city,"0414","34007607000",5.21114551493017e-07
camden city,"0408","34007605100",0.00939737254705727
gloucester city,"0414","34007605100",0.984650004597042
haddon twp,"0416","34007605100",0.00595262285590083
gloucester twp,"0415","34015501102",6.60898735186442e-07
runnemede boro,"0430","34015501102",0.0027075787961335
deptford twp,"0802","34015501102",0.996226033332378
bellmawr boro,"0404","34015501102",0.00106572697275287
bellmawr boro,"0404","34007605400",0.0155529321028126
mount ephraim boro,"0425","34007605400",0.975697881983436
gloucester city,"0414","34007605400",0.00874918591375148
runnemede boro,"0430","34007611100",0.0056586937364178
bellmawr boro,"0404","34007611100",0.98258290051392
mount ephraim boro,"0425","34007611100",0.0117584057496624
camden city,"0408","34007602503",0.002575140493244
pennsauken twp,"0427","34007602503",0.997424859506756
camden city,"0408","34007600900",0.996640635188418
pennsauken twp,"0427","34007600900",0.00335936481158161
camden city,"0408","34007601200",0.996948289597414
pennsauken twp,"0427","34007601200",0.00305171040258609
merchantville boro,"0424","34007602602",0.00977639969729729
camden city,"0408","34007602602",0.00109367609185901
pennsauken twp,"0427","34007602602",0.989129924210844
camden city,"0408","34007601102",0.997494036182371
pennsauken twp,"0427","34007601102",0.00250596381762925
camden city,"0408","34007600400",1
camden city,"0408","34007601400",0.982863205879879
collingswood boro,"0412","34007601400",0.00344646907311533
pennsauken twp,"0427","34007601400",0.0136903250470061
camden city,"0408","34007610400",1
camden city,"0408","34007601300",0.991254925434183
pennsauken twp,"0427","34007601300",0.00874507456581651
camden city,"0408","34007601000",0.995326064450777
pennsauken twp,"0427","34007601000",0.00467393554922312
camden city,"0408","34007603002",0.00089133613974048
pennsauken twp,"0427","34007603002",0.99910866386026
camden city,"0408","34007601800",0.99193870296341
gloucester city,"0414","34007601800",0.00806129703658989
camden city,"0408","34007601700",0.999998650989866
woodlynne boro,"0437","34007601700",1.34901013420308e-06
camden city,"0408","34007601900",1
camden city,"0408","34007601500",0.999971047922037
woodlynne boro,"0437","34007601500",4.13869413258573e-06
collingswood boro,"0412","34007601500",2.48133838304673e-05
camden city,"0408","34007604100",0.0171636705640697
woodlynne boro,"0437","34007604100",0.966706493725418
collingswood boro,"0412","34007604100",0.0161298357105126
mantua twp,"0810","34015500800",0.000174924507476542
wenonah boro,"0819","34015500800",0.997468442194624
deptford twp,"0802","34015500800",0.00235663329789957
woodbury heights boro,"0823","34015501105",0.00635093749373416
woodbury city,"0822","34015501105",0.000952115055175984
deptford twp,"0802","34015501105",0.99269694745109
deptford twp,"0802","34015501104",1
washington twp,"0818","34015501103",0.00173846303117821
gloucester twp,"0415","34015501103",0.00604817330555598
deptford twp,"0802","34015501103",0.992213363663266
gloucester twp,"0415","34007608302",0.998816793421078
runnemede boro,"0430","34007608302",0.000529859448807123
deptford twp,"0802","34007608302",0.000653347130114682
westville boro,"0821","34007611000",3.00854872187492e-05
brooklawn boro,"0407","34007611000",0.00594814246232092
camden city,"0408","34007611000",0.0150467804049316
gloucester city,"0414","34007611000",0.978974991645529
camden city,"0408","34007600700",1
woodbury city,"0822","34015500202",0.0216336780839008
west deptford twp,"0820","34015500202",0.978366321916099
deptford twp,"0802","34015500100",0.0114055320110242
bellmawr boro,"0404","34015500100",0.00543713059637114
west deptford twp,"0820","34015500100",0.00338686527427109
westville boro,"0821","34015500100",0.974750124769637
brooklawn boro,"0407","34015500100",0.00326559493691907
gloucester city,"0414","34015500100",0.0017547524117781
woodbury city,"0822","34015501101",0.0127260512783434
deptford twp,"0802","34015501101",0.975546304275
west deptford twp,"0820","34015501101",0.0112738562178296
westville boro,"0821","34015501101",0.000453788228827102
bellmawr boro,"0404","34007605300",0.00707974663652795
westville boro,"0821","34007605300",0.000808071152952116
brooklawn boro,"0407","34007605300",0.98520686453261
gloucester city,"0414","34007605300",0.00690531767790968
national park boro,"0812","34015500300",0.973041889256707
west deptford twp,"0820","34015500300",0.0269581107432926
mantua twp,"0810","34015500701",0.999869948008493
west deptford twp,"0820","34015500701",0.000130051991506636
woolwich twp,"0824","34015500500",3.84588292423673e-07
east greenwich twp,"0803","34015500500",0.00218116426138676
logan twp,"0809","34015500500",0.00201451711510205
greenwich twp,"0807","34015500500",0.995480242723435
paulsboro boro,"0814","34015500500",0.000323691311784024
mantua twp,"0810","34015501107",0.00547867996040309
wenonah boro,"0819","34015501107",0.0154555369109666
woodbury heights boro,"0823","34015501107",0.00541425975073678
deptford twp,"0802","34015501107",0.973651523377894
east greenwich twp,"0803","34015500204",0.0014340061496603
woodbury city,"0822","34015500204",0.00257598617873866
paulsboro boro,"0814","34015500204",5.02359962725603e-05
west deptford twp,"0820","34015500204",0.995939771675329
woodbury heights boro,"0823","34015501003",0.000323204286310887
woodbury city,"0822","34015501003",0.99671510690179
west deptford twp,"0820","34015501003",0.00296168881189953
woodbury heights boro,"0823","34015501002",0.00288326582029488
woodbury city,"0822","34015501002",0.978796713190384
deptford twp,"0802","34015501002",0.018320020989321
mantoloking boro,"1519","34029713800",0.00111970655413741
point pleasant boro,"1524","34029713800",2.21888116807739e-07
brick twp,"1506","34029713800",0.998880071557746
point pleasant boro,"1524","34029711200",0.986656553254792
brielle boro,"1308","34029711200",0.00858115866914232
brick twp,"1506","34029711200",0.00476228807606582
point pleasant boro,"1524","34029711300",1
bay head boro,"1502","34029711100",0.00351029835724469
point pleasant boro,"1524","34029711100",0.990475491605521
point pleasant beach boro,"1525","34029711100",0.00601421003723439
lakewood twp,"1514","34029714000",0.0592912673396384
brick twp,"1506","34029714000",0.940708732660362
toms river twp,"1507","34029714100",0.00541831653735104
lakewood twp,"1514","34029714100",0.000277116431245464
brick twp,"1506","34029714100",0.994304567031403
toms river twp,"1507","34029714200",0.00848546935330134
brick twp,"1506","34029714200",0.991514530646699
toms river twp,"1507","34029722401",0.951428880599911
brick twp,"1506","34029722401",0.0485711194000891
toms river twp,"1507","34029714300",9.85752898131881e-05
brick twp,"1506","34029714300",0.999901424710187
seaside park boro,"1527","34029728000",0.282841035823084
seaside heights boro,"1526","34029728000",0.1926150014862
berkeley twp,"1505","34029728000",0.518122560387422
toms river twp,"1507","34029728000",0.0064214023032954
ocean gate boro,"1521","34029731101",0.00729856083868598
beachwood boro,"1504","34029731101",0.00617162332019694
south toms river boro,"1529","34029731101",0.00252874174892621
island heights boro,"1510","34029731101",0.000690606427702828
berkeley twp,"1505","34029731101",0.968594765841094
pine beach boro,"1522","34029731101",0.0127712234768653
toms river twp,"1507","34029731101",0.00194447834652879
island heights boro,"1510","34029723500",0.00456679720883569
berkeley twp,"1505","34029723500",0.0373890086940782
toms river twp,"1507","34029723500",0.958044194097086
island heights boro,"1510","34029726000",0.966461429638558
berkeley twp,"1505","34029726000",0.0201038059112464
toms river twp,"1507","34029726000",0.0134347644501955
toms river twp,"1507","34029723400",1
toms river twp,"1507","34029723300",1
lavallette boro,"1515","34029727001",0.505627281029779
toms river twp,"1507","34029727001",0.494372718970221
toms river twp,"1507","34029722600",1
toms river twp,"1507","34029722701",1
